"Temperature (K)" "Pressure (bar)" "Density (mol/l)" "Volume (l/mol)" "Internal Energy (kJ/mol)" "Enthalpy (kJ/mol)" "Entropy (J/mol*K)"
77.0000000000 53.0000000000 8.67017273787 0.115337955798 1.27917790501 1.89046907073 37.9239025581
77.0000000000 54.0000000000 8.83168762038 0.113228642473 1.27546467508 1.88689934443 37.7291316879
77.0000000000 55.0000000000 8.99273027879 0.111200933309 1.27176819998 1.88337333318 37.5376144306
77.0000000000 56.0000000000 9.15328175427 0.109250433544 1.26808882948 1.87989125732 37.3492505570
77.0000000000 57.0000000000 9.31332350722 0.107373055303 1.26442690249 1.87645331772 37.1639450898
77.0000000000 58.0000000000 9.47283742866 0.105564991222 1.26078274701 1.87305969610 36.9816079275
77.0000000000 59.0000000000 9.63180585076 0.103822690728 1.25715668006 1.86971055536 36.8021534994
77.0000000000 60.0000000000 9.79021155658 0.102142838714 1.25354900762 1.86640603990 36.6255004506
77.0000000000 61.0000000000 9.94803778899 0.100522336285 1.24996002458 1.86314627592 36.4515713529
77.0000000000 62.0000000000 10.1052682589 0.0989582833808 1.24639001474 1.85993137170 36.2802924389
77.0000000000 63.0000000000 10.2618871525 0.0974479630446 1.24283925076 1.85676141794 36.1115933586
77.0000000000 64.0000000000 10.4178791380 0.0959888271646 1.23930799412 1.85363648797 35.9454069543
77.0000000000 65.0000000000 10.5732293717 0.0945784835308 1.23579649517 1.85055663812 35.7816690535
77.0000000000 66.0000000000 10.7279235028 0.0932146840666 1.23230499308 1.84752190792 35.6203182779
77.0000000000 67.0000000000 10.8819476778 0.0918953141114 1.22883371586 1.84453232041 35.4612958668
77.0000000000 68.0000000000 11.0352885448 0.0906183826493 1.22538288038 1.84158788240 35.3045455138
77.0000000000 69.0000000000 11.1879332557 0.0893820133843 1.22195269241 1.83868858476 35.1500132158
77.0000000000 70.0000000000 11.3398694687 0.0881844365807 1.21854334663 1.83583440270 34.9976471327
77.0000000000 71.0000000000 11.4910853504 0.0870239815913 1.21515502670 1.83302529600 34.8473974577
77.0000000000 72.0000000000 11.6415695759 0.0858990700076 1.21178790527 1.83026120933 34.6992162967
77.0000000000 73.0000000000 11.7913113294 0.0848082093724 1.20844214412 1.82754207254 34.5530575563
77.0000000000 74.0000000000 11.9403003037 0.0837499874014 1.20511789415 1.82486780092 34.4088768401
77.0000000000 75.0000000000 12.0885266988 0.0827230666664 1.20181529551 1.82223829551 34.2666313510
77.0000000000 76.0000000000 12.2359812204 0.0817261796981 1.19853447769 1.81965344340 34.1262798023
77.0000000000 77.0000000000 12.3826550773 0.0807581244697 1.19527555962 1.81711311804 33.9877823329
77.0000000000 78.0000000000 12.5285399783 0.0798177602282 1.19203864976 1.81461717954 33.8511004293
77.0000000000 79.0000000000 12.6736281285 0.0789040036413 1.18882384626 1.81216547502 33.7161968534
77.0000000000 80.0000000000 12.8179122250 0.0780158252332 1.18563123705 1.80975783892 33.5830355735
77.0000000000 81.0000000000 12.9613854521 0.0771522460847 1.18246090003 1.80739409331 33.4515817017
77.0000000000 82.0000000000 13.1040414758 0.0763123347743 1.17931290316 1.80507404831 33.3218014345
77.0000000000 83.0000000000 13.2458744380 0.0754952045394 1.17618730468 1.80279750236 33.1936619974
77.0000000000 84.0000000000 13.3868789497 0.0747000106414 1.17308415324 1.80056424263 33.0671315935
77.0000000000 85.0000000000 13.5270500845 0.0739259479158 1.17000348808 1.79837404537 32.9421793552
77.0000000000 86.0000000000 13.6663833706 0.0731722484933 1.16694533923 1.79622667627 32.8187752990
77.0000000000 87.0000000000 13.8048747836 0.0724381796776 1.16390972768 1.79412189087 32.6968902836
77.0000000000 88.0000000000 13.9425207376 0.0717230419676 1.16089666559 1.79205943490 32.5764959703
77.0000000000 89.0000000000 14.0793180771 0.0710261672136 1.15790615649 1.79003904469 32.4575647861
77.0000000000 90.0000000000 14.2152640676 0.0703469168949 1.15493819551 1.78806044756 32.3400698894
77.0000000000 91.0000000000 14.3503563862 0.0696846805115 1.15199276956 1.78612336222 32.2239851373
77.0000000000 92.0000000000 14.4845931126 0.0690388740799 1.14906985759 1.78422749912 32.1092850559
77.0000000000 93.0000000000 14.6179727185 0.0684089387262 1.14616943078 1.78237256093 31.9959448112
77.0000000000 94.0000000000 14.7504940578 0.0677943393681 1.14329145280 1.78055824286 31.8839401833
77.0000000000 95.0000000000 14.8821563562 0.0671945634803 1.14043588001 1.77878423307 31.7732475408
77.0000000000 96.0000000000 15.0129592008 0.0666091199360 1.13760266174 1.77705021312 31.6638438177
77.0000000000 97.0000000000 15.1429025293 0.0660375379200 1.13479174047 1.77535585830 31.5557064915
77.0000000000 98.0000000000 15.2719866194 0.0654793659085 1.13200305214 1.77370083805 31.4488135626
77.0000000000 99.0000000000 15.4002120775 0.0649341707092 1.12923652632 1.77208481634 31.3431435347
77.0000000000 100.000000000 15.5275798285 0.0644015365593 1.12649208649 1.77050745208 31.2386753965
77.0000000000 101.000000000 15.6540911039 0.0638810642765 1.12376965027 1.76896839946 31.1353886052
77.0000000000 102.000000000 15.7797474318 0.0633723704590 1.12106912967 1.76746730836 31.0332630695
77.0000000000 103.000000000 15.9045506251 0.0628750867327 1.11839043132 1.76600382467 30.9322791350
77.0000000000 104.000000000 16.0285027711 0.0623888590396 1.11573345670 1.76457759072 30.8324175695
77.0000000000 105.000000000 16.1516062201 0.0619133469684 1.11309810240 1.76318824557 30.7336595495
77.0000000000 106.000000000 16.2738635751 0.0614482231209 1.11048426031 1.76183542540 30.6359866477
77.0000000000 107.000000000 16.3952776808 0.0609931725141 1.10789181792 1.76051876382 30.5393808205
77.0000000000 108.000000000 16.5158516130 0.0605478920149 1.10532065847 1.75923789223 30.4438243967
77.0000000000 109.000000000 16.6355886683 0.0601120898057 1.10277066123 1.75799244011 30.3493000667
77.0000000000 110.000000000 16.7544923534 0.0596854848780 1.10024170170 1.75678203536 30.2557908720
77.0000000000 111.000000000 16.8725663754 0.0592678065536 1.09773365182 1.75560630457 30.1632801958
77.0000000000 112.000000000 16.9898146313 0.0588587940305 1.09524638020 1.75446487335 30.0717517530
77.0000000000 113.000000000 17.1062411986 0.0584581959526 1.09277975232 1.75335736659 29.9811895820
77.0000000000 114.000000000 17.2218503255 0.0580657700016 1.09033363073 1.75228340874 29.8915780362
77.0000000000 115.000000000 17.3366464214 0.0576812825095 1.08790787523 1.75124262408 29.8029017754
77.0000000000 116.000000000 17.4506340480 0.0573045080913 1.08550234311 1.75023463696 29.7151457586
77.0000000000 117.000000000 17.5638179099 0.0569352292953 1.08311688930 1.74925907205 29.6282952365
77.0000000000 118.000000000 17.6762028461 0.0565732362716 1.08075136656 1.74831555457 29.5423357443
77.0000000000 119.000000000 17.7877938217 0.0562183264560 1.07840562569 1.74740371051 29.4572530951
77.0000000000 120.000000000 17.8985959190 0.0558703042700 1.07607951563 1.74652316687 29.3730333732
77.0000000000 121.000000000 18.0086143300 0.0555289808353 1.07377288370 1.74567355181 29.2896629282
77.0000000000 122.000000000 18.1178543483 0.0551941737015 1.07148557572 1.74485449488 29.2071283686
77.0000000000 123.000000000 18.2263213619 0.0548657065869 1.06921743619 1.74406562721 29.1254165560
77.0000000000 124.000000000 18.3340208452 0.0545434091322 1.06696830842 1.74330658166 29.0445145999
77.0000000000 125.000000000 18.4409583528 0.0542271166644 1.06473803467 1.74257699298 28.9644098518
77.0000000000 126.000000000 18.5471395119 0.0539166699726 1.06252645632 1.74187649798 28.8850899003
77.0000000000 127.000000000 18.6525700162 0.0536119150943 1.06033341398 1.74120473568 28.8065425659
77.0000000000 128.000000000 18.7572556194 0.0533127031103 1.05815874762 1.74056134743 28.7287558961
77.0000000000 129.000000000 18.8612021289 0.0530188899501 1.05600229669 1.73994597704 28.6517181605
77.0000000000 130.000000000 18.9644154004 0.0527303362052 1.05386390025 1.73935827092 28.5754178466
77.0000000000 131.000000000 19.0669013319 0.0524469069512 1.05174339708 1.73879787814 28.4998436547
77.0000000000 132.000000000 19.1686658581 0.0521684715777 1.04964062579 1.73826445062 28.4249844941
77.0000000000 133.000000000 19.2697149458 0.0518949036253 1.04755542491 1.73775764313 28.3508294784
77.0000000000 134.000000000 19.3700545886 0.0516260806301 1.04548763299 1.73727711343 28.2773679216
77.0000000000 135.000000000 19.4696908019 0.0513618839751 1.04343708870 1.73682252236 28.2045893342
77.0000000000 136.000000000 19.5686296190 0.0511021987471 1.04140363092 1.73639353388 28.1324834188
77.0000000000 137.000000000 19.6668770862 0.0508469136009 1.03938709883 1.73598981516 28.0610400665
77.0000000000 138.000000000 19.7644392587 0.0505959206284 1.03738733196 1.73561103663 27.9902493534
77.0000000000 139.000000000 19.8613221973 0.0503491152333 1.03540417031 1.73525687206 27.9201015365
77.0000000000 140.000000000 19.9575319639 0.0501063960117 1.03343745438 1.73492699855 27.8505870503
77.0000000000 141.000000000 20.0530746182 0.0498676646369 1.03148702527 1.73462109665 27.7816965035
77.0000000000 142.000000000 20.1479562146 0.0496328257490 1.02955272471 1.73433885034 27.7134206753
77.0000000000 143.000000000 20.2421827986 0.0494017868501 1.02763439514 1.73407994710 27.6457505118
77.0000000000 144.000000000 20.3357604041 0.0491744582022 1.02573187979 1.73384407790 27.5786771236
77.0000000000 145.000000000 20.4286950501 0.0489507527302 1.02384502268 1.73363093727 27.5121917815
77.0000000000 146.000000000 20.5209927387 0.0487305859290 1.02197366871 1.73344022328 27.4462859141
77.0000000000 147.000000000 20.6126594516 0.0485138757736 1.02011766369 1.73327163756 27.3809511047
77.0000000000 148.000000000 20.7037011487 0.0483005426333 1.01827685438 1.73312488535 27.3161790876
77.0000000000 149.000000000 20.7941237650 0.0480905091891 1.01645108854 1.73299967546 27.2519617460
77.0000000000 150.000000000 20.8839332089 0.0478837003546 1.01464021497 1.73289572029 27.1882911085
77.0000000000 151.000000000 20.9731353602 0.0476800431994 1.01284408352 1.73281273583 27.1251593466
77.0000000000 152.000000000 21.0617360680 0.0474794668765 1.01106254516 1.73275044168 27.0625587717
77.0000000000 153.000000000 21.1497411492 0.0472819025513 1.00929545197 1.73270856101 27.0004818323
77.0000000000 154.000000000 21.2371563866 0.0470872833347 1.00754265720 1.73268682055 26.9389211118
77.0000000000 155.000000000 21.3239875278 0.0468955442173 1.00580401526 1.73268495063 26.8778693253
77.0000000000 156.000000000 21.4102402833 0.0467066220075 1.00407938179 1.73270268511 26.8173193173
77.0000000000 157.000000000 21.4959203254 0.0465204552707 1.00236861363 1.73273976138 26.7572640591
77.0000000000 158.000000000 21.5810332871 0.0463369842722 1.00067156887 1.73279592037 26.6976966465
77.0000000000 159.000000000 21.6655847608 0.0461561509205 0.998988106855 1.73287090649 26.6386102972
77.0000000000 160.000000000 21.7495802974 0.0459778987146 0.997318088194 1.73296446763 26.5799983483
77.0000000000 161.000000000 21.8330254053 0.0458021726919 0.995661374792 1.73307635513 26.5218542543
77.0000000000 162.000000000 21.9159255494 0.0456289193785 0.994017829843 1.73320632378 26.4641715845
77.0000000000 163.000000000 21.9982861507 0.0454580867414 0.992387317847 1.73335413173 26.4069440210
77.0000000000 164.000000000 22.0801125850 0.0452896241425 0.990769704616 1.73351954055 26.3501653563
77.0000000000 165.000000000 22.1614101830 0.0451234822939 0.989164857282 1.73370231513 26.2938294913
77.0000000000 166.000000000 22.2421842289 0.0449596132155 0.987572644304 1.73390222368 26.2379304331
77.0000000000 167.000000000 22.3224399608 0.0447979701931 0.985992935466 1.73411903769 26.1824622928
77.0000000000 168.000000000 22.4021825693 0.0446385077395 0.984425601886 1.73435253191 26.1274192838
77.0000000000 169.000000000 22.4814171978 0.0444811815555 0.982870516018 1.73460248431 26.0727957195
77.0000000000 170.000000000 22.5601489420 0.0443259484930 0.981327551647 1.73486867603 26.0185860116
77.0000000000 171.000000000 22.6383828496 0.0441727665198 0.979796583893 1.73515089138 25.9647846677
77.0000000000 172.000000000 22.7161239197 0.0440215946847 0.978277489211 1.73544891779 25.9113862902
77.0000000000 173.000000000 22.7933771033 0.0438723930846 0.976770145386 1.73576254575 25.8583855736
77.0000000000 174.000000000 22.8701473026 0.0437251228324 0.975274431529 1.73609156881 25.8057773035
77.0000000000 175.000000000 22.9464393711 0.0435797460263 0.973790228079 1.73643578354 25.7535563543
77.0000000000 176.000000000 23.0222581137 0.0434362257196 0.972317416792 1.73679498946 25.7017176874
77.0000000000 177.000000000 23.0976082862 0.0432945258924 0.970855880742 1.73716898904 25.6502563500
77.0000000000 178.000000000 23.1724945959 0.0431546114236 0.969405504309 1.73755758765 25.5991674731
77.0000000000 179.000000000 23.2469217011 0.0430164480638 0.967966173178 1.73796059352 25.5484462699
77.0000000000 180.000000000 23.3208942117 0.0428800024100 0.966537774330 1.73837781771 25.4980880341
77.0000000000 181.000000000 23.3944166887 0.0427452418801 0.965120196034 1.73880907406 25.4480881386
77.0000000000 182.000000000 23.4674936448 0.0426121346887 0.963713327841 1.73925417918 25.3984420338
77.0000000000 183.000000000 23.5401295445 0.0424806498243 0.962317060573 1.73971295236 25.3491452461
77.0000000000 184.000000000 23.6123288040 0.0423507570261 0.960931286317 1.74018521560 25.3001933765
77.0000000000 185.000000000 23.6840957918 0.0422224267624 0.959555898414 1.74067079352 25.2515820990
77.0000000000 186.000000000 23.7554348283 0.0420956302096 0.958190791451 1.74116951335 25.2033071593
77.0000000000 187.000000000 23.8263501869 0.0419703392319 0.956835861252 1.74168120489 25.1553643736
77.0000000000 188.000000000 23.8968460934 0.0418465263613 0.955491004863 1.74220570046 25.1077496267
77.0000000000 189.000000000 23.9669267270 0.0417241647789 0.954156120549 1.74274283487 25.0604588714
77.0000000000 190.000000000 24.0365962200 0.0416032282960 0.952831107777 1.74329244540 25.0134881266
77.0000000000 191.000000000 24.1058586585 0.0414836913369 0.951515867211 1.74385437175 24.9668334762
77.0000000000 192.000000000 24.1747180825 0.0413655289210 0.950210300695 1.74442845598 24.9204910680
77.0000000000 193.000000000 24.2431784864 0.0412487166466 0.948914311248 1.74501454253 24.8744571125
77.0000000000 194.000000000 24.3112438192 0.0411332306745 0.947627803046 1.74561247813 24.8287278812
77.0000000000 195.000000000 24.3789179849 0.0410190477125 0.946350681418 1.74622211181 24.7832997062
77.0000000000 196.000000000 24.4462048427 0.0409061450001 0.945082852828 1.74684329483 24.7381689784
77.0000000000 197.000000000 24.5131082080 0.0407945002941 0.943824224868 1.74747588066 24.6933321467
77.0000000000 198.000000000 24.5796318517 0.0406840918543 0.942574706243 1.74811972496 24.6487857168
77.0000000000 199.000000000 24.6457795017 0.0405748984296 0.941334206763 1.74877468551 24.6045262503
77.0000000000 200.000000000 24.7115548425 0.0404668992451 0.940102637325 1.74944062223 24.5605503633
77.0000000000 201.000000000 24.7769615160 0.0403600739887 0.938879909908 1.75011739708 24.5168547255
77.0000000000 202.000000000 24.8420031217 0.0402544027993 0.937665937556 1.75080487410 24.4734360595
77.0000000000 203.000000000 24.9066832172 0.0401498662539 0.936460634370 1.75150291932 24.4302911393
77.0000000000 204.000000000 24.9710053188 0.0400464453566 0.935263915493 1.75221140077 24.3874167897
77.0000000000 205.000000000 25.0349729015 0.0399441215269 0.934075697098 1.75293018840 24.3448098852
77.0000000000 206.000000000 25.0985893996 0.0398428765888 0.932895896378 1.75365915411 24.3024673491
77.0000000000 207.000000000 25.1618582073 0.0397426927599 0.931724431535 1.75439817166 24.2603861524
77.0000000000 208.000000000 25.2247826788 0.0396435526415 0.930561221763 1.75514711671 24.2185633135
77.0000000000 209.000000000 25.2873661292 0.0395454392083 0.929406187242 1.75590586670 24.1769958963
77.0000000000 210.000000000 25.3496118342 0.0394483357987 0.928259249123 1.75667430089 24.1356810106
77.0000000000 211.000000000 25.4115230311 0.0393522261052 0.927120329515 1.75745230034 24.0946158101
77.0000000000 212.000000000 25.4731029193 0.0392570941658 0.925989351479 1.75823974779 24.0537974922
77.0000000000 213.000000000 25.5343546602 0.0391629243546 0.924866239008 1.75903652776 24.0132232974
77.0000000000 214.000000000 25.5952813779 0.0390697013734 0.923750917023 1.75984252641 23.9728905076
77.0000000000 215.000000000 25.6558861597 0.0389774102432 0.922643311356 1.76065763159 23.9327964466
77.0000000000 216.000000000 25.7161720566 0.0388860362965 0.921543348744 1.76148173275 23.8929384780
77.0000000000 217.000000000 25.7761420833 0.0387955651691 0.920450956812 1.76231472098 23.8533140056
77.0000000000 218.000000000 25.8357992190 0.0387059827924 0.919366064064 1.76315648894 23.8139204719
77.0000000000 219.000000000 25.8951464079 0.0386172753862 0.918288599873 1.76400693083 23.7747553578
77.0000000000 220.000000000 25.9541865591 0.0385294294515 0.917218494469 1.76486594240 23.7358161819
77.0000000000 221.000000000 26.0129225475 0.0384424317635 0.916155678927 1.76573342090 23.6971004995
77.0000000000 222.000000000 26.0713572140 0.0383562693646 0.915100085157 1.76660926505 23.6586059021
77.0000000000 223.000000000 26.1294933660 0.0382709295581 0.914051645894 1.76749337504 23.6203300169
77.0000000000 224.000000000 26.1873337779 0.0381863999017 0.913010294687 1.76838565248 23.5822705062
77.0000000000 225.000000000 26.2448811910 0.0381026682012 0.911975965884 1.76928600041 23.5444250662
77.0000000000 226.000000000 26.3021383145 0.0380197225048 0.910948594630 1.77019432324 23.5067914272
77.0000000000 227.000000000 26.3591078257 0.0379375510966 0.909928116849 1.77111052674 23.4693673522
77.0000000000 228.000000000 26.4157923703 0.0378561424916 0.908914469236 1.77203451805 23.4321506370
77.0000000000 229.000000000 26.4721945629 0.0377754854296 0.907907589250 1.77296620559 23.3951391093
77.0000000000 230.000000000 26.5283169871 0.0376955688703 0.906907415099 1.77390549912 23.3583306280
77.0000000000 231.000000000 26.5841621965 0.0376163819875 0.905913885733 1.77485230964 23.3217230828
77.0000000000 232.000000000 26.6397327144 0.0375379141646 0.904926940833 1.77580654945 23.2853143938
77.0000000000 233.000000000 26.6950310346 0.0374601549893 0.903946520803 1.77676813205 23.2491025108
77.0000000000 234.000000000 26.7500596217 0.0373830942488 0.902972566756 1.77773697218 23.2130854126
77.0000000000 235.000000000 26.8048209114 0.0373067219253 0.902005020511 1.77871298576 23.1772611070
77.0000000000 236.000000000 26.8593173108 0.0372310281914 0.901043824577 1.77969608989 23.1416276296
77.0000000000 237.000000000 26.9135511990 0.0371560034054 0.900088922149 1.78068620286 23.1061830442
77.0000000000 238.000000000 26.9675249272 0.0370816381074 0.899140257096 1.78168324405 23.0709254412
77.0000000000 239.000000000 27.0212408192 0.0370079230147 0.898197773951 1.78268713400 23.0358529383
77.0000000000 240.000000000 27.0747011719 0.0369348490184 0.897261417906 1.78369779435 23.0009636792
77.0000000000 241.000000000 27.1279082551 0.0368624071784 0.896331134798 1.78471514780 22.9662558334
77.0000000000 242.000000000 27.1808643127 0.0367905887206 0.895406871105 1.78573911814 22.9317275959
77.0000000000 243.000000000 27.2335715622 0.0367193850324 0.894488573935 1.78676963022 22.8973771865
77.0000000000 244.000000000 27.2860321955 0.0366487876594 0.893576191015 1.78780660990 22.8632028497
77.0000000000 245.000000000 27.3382483791 0.0365787883017 0.892669670690 1.78884998408 22.8292028539
77.0000000000 246.000000000 27.3902222546 0.0365093788106 0.891768961907 1.78989968065 22.7953754915
77.0000000000 247.000000000 27.4419559388 0.0364405511849 0.890874014209 1.79095562848 22.7617190778
77.0000000000 248.000000000 27.4934515240 0.0363722975680 0.889984777732 1.79201775742 22.7282319512
77.0000000000 249.000000000 27.5447110785 0.0363046102444 0.889101203188 1.79308599827 22.6949124727
77.0000000000 250.000000000 27.5957366470 0.0362374816368 0.888223241864 1.79416028278 22.6617590252
77.0000000000 251.000000000 27.6465302505 0.0361709043030 0.887350845614 1.79524054362 22.6287700135
77.0000000000 252.000000000 27.6970938870 0.0361048709326 0.886483966847 1.79632671435 22.5959438638
77.0000000000 253.000000000 27.7474295316 0.0360393743449 0.885622558522 1.79741872945 22.5632790232
77.0000000000 254.000000000 27.7975391370 0.0359744074852 0.884766574142 1.79851652427 22.5307739598
77.0000000000 255.000000000 27.8474246333 0.0359099634228 0.883915967745 1.79962003502 22.4984271616
77.0000000000 256.000000000 27.8970879291 0.0358460353476 0.883070693895 1.80072919879 22.4662371370
77.0000000000 257.000000000 27.9465309109 0.0357826165684 0.882230707680 1.80184395349 22.4342024138
77.0000000000 258.000000000 27.9957554441 0.0357197005094 0.881395964700 1.80296423784 22.4023215393
77.0000000000 259.000000000 28.0447633730 0.0356572807087 0.880566421061 1.80408999142 22.3705930798
77.0000000000 260.000000000 28.0935565208 0.0355953508150 0.879742033371 1.80522115456 22.3390156204
77.0000000000 261.000000000 28.1421366905 0.0355339045858 0.878922758730 1.80635766842 22.3075877644
77.0000000000 262.000000000 28.1905056645 0.0354729358849 0.878108554724 1.80749947491 22.2763081335
77.0000000000 263.000000000 28.2386652053 0.0354124386804 0.877299379421 1.80864651672 22.2451753671
77.0000000000 264.000000000 28.2866170557 0.0353524070421 0.876495191360 1.80979873727 22.2141881220
77.0000000000 265.000000000 28.3343629390 0.0352928351399 0.875695949550 1.81095608076 22.1833450724
77.0000000000 266.000000000 28.3819045591 0.0352337172412 0.874901613460 1.81211849207 22.1526449095
77.0000000000 267.000000000 28.4292436010 0.0351750477092 0.874112143011 1.81328591685 22.1220863412
77.0000000000 268.000000000 28.4763817309 0.0351168210009 0.873327498577 1.81445830140 22.0916680917
77.0000000000 269.000000000 28.5233205968 0.0350590316653 0.872547640972 1.81563559277 22.0613889015
77.0000000000 270.000000000 28.5700618279 0.0350016743409 0.871772531448 1.81681773865 22.0312475270
77.0000000000 271.000000000 28.6166070358 0.0349447437549 0.871002131685 1.81800468744 22.0012427402
77.0000000000 272.000000000 28.6629578142 0.0348882347204 0.870236403792 1.81919638819 21.9713733286
77.0000000000 273.000000000 28.7091157391 0.0348321421352 0.869475310294 1.82039279058 21.9416380949
77.0000000000 274.000000000 28.7550823695 0.0347764609801 0.868718814133 1.82159384499 21.9120358567
77.0000000000 275.000000000 28.8008592469 0.0347211863170 0.867966878657 1.82279950237 21.8825654462
77.0000000000 276.000000000 28.8464478962 0.0346663132874 0.867219467618 1.82400971435 21.8532257101
77.0000000000 277.000000000 28.8918498256 0.0346118371110 0.866476545164 1.82522443314 21.8240155095
77.0000000000 278.000000000 28.9370665268 0.0345577530837 0.865738075837 1.82644361156 21.7949337194
77.0000000000 279.000000000 28.9820994753 0.0345040565765 0.865004024565 1.82766720305 21.7659792287
