"Temperature (K)" "Pressure (bar)" "Density (mol/l)" "Volume (l/mol)" "Internal Energy (kJ/mol)" "Enthalpy (kJ/mol)" "Entropy (J/mol*K)"
160.000000000 97.0000000000 6.77881365993 0.147518437616 2.62382853679 4.05475738166 51.7091101935
160.000000000 98.0000000000 6.84269564013 0.146141236231 2.62259045091 4.05477456597 51.6174504393
160.000000000 99.0000000000 6.90644718017 0.144792246131 2.62135593154 4.05479916824 51.5266889372
160.000000000 100.000000000 6.97006823379 0.143470618430 2.62012497649 4.05483116079 51.4368081491
160.000000000 101.000000000 7.03355876159 0.142175537860 2.61889758335 4.05487051574 51.3477910556
160.000000000 102.000000000 7.09691873086 0.140906221126 2.61767374951 4.05491720499 51.2596211357
160.000000000 103.000000000 7.16014811551 0.139661915350 2.61645347215 4.05497120026 51.1722823470
160.000000000 104.000000000 7.22324689600 0.138441896615 2.61523674830 4.05503247310 51.0857591076
160.000000000 105.000000000 7.28621505926 0.137245468582 2.61402357478 4.05510099489 51.0000362782
160.000000000 106.000000000 7.34905259855 0.136071961194 2.61281394821 4.05517673686 50.9150991454
160.000000000 107.000000000 7.41175951343 0.134920729442 2.61160786506 4.05525967009 50.8309334061
160.000000000 108.000000000 7.47433580962 0.133791152214 2.61040532163 4.05534976554 50.7475251517
160.000000000 109.000000000 7.53678149895 0.132682631192 2.60920631404 4.05544699403 50.6648608539
160.000000000 110.000000000 7.59909659925 0.131594589823 2.60801083825 4.05555132629 50.5829273509
160.000000000 111.000000000 7.66128113426 0.130526472332 2.60681889005 4.05566273294 50.5017118341
160.000000000 112.000000000 7.72333513356 0.129477742802 2.60563046510 4.05578118448 50.4212018352
160.000000000 113.000000000 7.78525863245 0.128447884291 2.60444555889 4.05590665138 50.3413852145
160.000000000 114.000000000 7.84705167188 0.127436398002 2.60326416676 4.05603910398 50.2622501493
160.000000000 115.000000000 7.90871429838 0.126442802493 2.60208628393 4.05617851259 50.1837851225
160.000000000 116.000000000 7.97024656392 0.125466632930 2.60091190545 4.05632484744 50.1059789125
160.000000000 117.000000000 8.03164852588 0.124507440381 2.59974102626 4.05647807872 50.0288205829
160.000000000 118.000000000 8.09292024693 0.123564791137 2.59857364116 4.05663817658 49.9522994727
160.000000000 119.000000000 8.15406179494 0.122638266075 2.59740974482 4.05680511111 49.8764051873
160.000000000 120.000000000 8.21507324292 0.121727460052 2.59624933178 4.05697885240 49.8011275893
160.000000000 121.000000000 8.27595466890 0.120831981325 2.59509239647 4.05715937051 49.7264567903
160.000000000 122.000000000 8.33670615588 0.119951451005 2.59393893321 4.05734663547 49.6523831426
160.000000000 123.000000000 8.39732779172 0.119085502532 2.59278893617 4.05754061731 49.5788972313
160.000000000 124.000000000 8.45781966905 0.118233781179 2.59164239946 4.05774128607 49.5059898668
160.000000000 125.000000000 8.51818188524 0.117395943580 2.59049931703 4.05794861178 49.4336520779
160.000000000 126.000000000 8.57841454224 0.116571657277 2.58935968278 4.05816256447 49.3618751042
160.000000000 127.000000000 8.63851774655 0.115760600295 2.58822349046 4.05838311421 49.2906503904
160.000000000 128.000000000 8.69849160913 0.114962460727 2.58709073375 4.05861023106 49.2199695790
160.000000000 129.000000000 8.75833624531 0.114176936349 2.58596140623 4.05884388513 49.1498245047
160.000000000 130.000000000 8.81805177472 0.113403734243 2.58483550139 4.05908404655 49.0802071883
160.000000000 131.000000000 8.87763832119 0.112642570447 2.58371301262 4.05933068548 49.0111098311
160.000000000 132.000000000 8.93709601270 0.111893169613 2.58259393323 4.05958377212 48.9425248095
160.000000000 133.000000000 8.99642498130 0.111155264683 2.58147825645 4.05984327673 48.8744446695
160.000000000 134.000000000 9.05562536301 0.110428596581 2.58036597542 4.06010916961 48.8068621220
160.000000000 135.000000000 9.11469729775 0.109712913916 2.57925708322 4.06038142108 48.7397700374
160.000000000 136.000000000 9.17364092931 0.109007972702 2.57815157283 4.06066000158 48.6731614416
160.000000000 137.000000000 9.23245640519 0.108313536085 2.57704943717 4.06094488154 48.6070295110
160.000000000 138.000000000 9.29114387661 0.107629374088 2.57595066910 4.06123603151 48.5413675681
160.000000000 139.000000000 9.34970349840 0.106955263359 2.57485526139 4.06153342208 48.4761690777
160.000000000 140.000000000 9.40813542892 0.106290986940 2.57376320675 4.06183702390 48.4114276426
160.000000000 141.000000000 9.46643983000 0.105636334035 2.57267449784 4.06214680772 48.3471369995
160.000000000 142.000000000 9.52461686689 0.104991099797 2.57158912724 4.06246274435 48.2832910157
160.000000000 143.000000000 9.58266670816 0.104355085119 2.57050708748 4.06278480468 48.2198836851
160.000000000 144.000000000 9.64058952564 0.103728096434 2.56942837104 4.06311295969 48.1569091248
160.000000000 145.000000000 9.69838549438 0.103109945524 2.56835297033 4.06344718043 48.0943615718
160.000000000 146.000000000 9.75605479253 0.102500449338 2.56728087772 4.06378743805 48.0322353796
160.000000000 147.000000000 9.81359760133 0.101899429814 2.56621208552 4.06413370379 47.9705250151
160.000000000 148.000000000 9.87101410501 0.101306713714 2.56514658600 4.06448594896 47.9092250557
160.000000000 149.000000000 9.92830449075 0.100722132458 2.56408437137 4.06484414500 47.8483301858
160.000000000 150.000000000 9.98546894858 0.100145521973 2.56302543382 4.06520826341 47.7878351948
160.000000000 151.000000000 10.0425076714 0.0995767225401 2.56196976546 4.06557827581 47.7277349737
160.000000000 152.000000000 10.0994208548 0.0990155786537 2.56091735838 4.06595415392 47.6680245125
160.000000000 153.000000000 10.1562086970 0.0984619388823 2.55986820464 4.06633586954 47.6086988979
160.000000000 154.000000000 10.2128713991 0.0979156557373 2.55882229625 4.06672339460 47.5497533105
160.000000000 155.000000000 10.2694091645 0.0973765855451 2.55777962517 4.06711670112 47.4911830229
160.000000000 156.000000000 10.3258221992 0.0968445883251 2.55674018336 4.06751576123 47.4329833965
160.000000000 157.000000000 10.3821107118 0.0963195276721 2.55570396270 4.06792054715 47.3751498801
160.000000000 158.000000000 10.4382749131 0.0958012706431 2.55467095509 4.06833103125 47.3176780071
160.000000000 159.000000000 10.4943150165 0.0952896876482 2.55364115236 4.06874718596 47.2605633939
160.000000000 160.000000000 10.5502312373 0.0947846523463 2.55261454632 4.06916898386 47.2038017373
160.000000000 161.000000000 10.6060237934 0.0942860415436 2.55159112877 4.06959639763 47.1473888130
160.000000000 162.000000000 10.6616929048 0.0937937350968 2.55057089147 4.07002940004 47.0913204732
160.000000000 163.000000000 10.7172387936 0.0933076158194 2.54955382616 4.07046796402 47.0355926451
160.000000000 164.000000000 10.7726616840 0.0928275693915 2.54853992455 4.07091206257 46.9802013290
160.000000000 165.000000000 10.8279618021 0.0923534842730 2.54752917833 4.07136166884 46.9251425965
160.000000000 166.000000000 10.8831393763 0.0918852516196 2.54652157918 4.07181675606 46.8704125888
160.000000000 167.000000000 10.9381946366 0.0914227652024 2.54551711874 4.07227729762 46.8160075148
160.000000000 168.000000000 10.9931278151 0.0909659213297 2.54451578866 4.07274326700 46.7619236501
160.000000000 169.000000000 11.0479391458 0.0905146187723 2.54351758055 4.07321463780 46.7081573348
160.000000000 170.000000000 11.1026288642 0.0900687586905 2.54252248600 4.07369138374 46.6547049724
160.000000000 171.000000000 11.1571972078 0.0896282445646 2.54153049662 4.07417347867 46.6015630282
160.000000000 172.000000000 11.2116444159 0.0891929821272 2.54054160396 4.07466089655 46.5487280277
160.000000000 173.000000000 11.2659707290 0.0887628792984 2.53955579959 4.07515361145 46.4961965555
160.000000000 174.000000000 11.3201763898 0.0883378461223 2.53857307505 4.07565159758 46.4439652538
160.000000000 175.000000000 11.3742616422 0.0879177947069 2.53759342189 4.07615482926 46.3920308213
160.000000000 176.000000000 11.4282267317 0.0875026391651 2.53661683163 4.07666328093 46.3403900115
160.000000000 177.000000000 11.4820719054 0.0870922955580 2.53564329578 4.07717692716 46.2890396317
160.000000000 178.000000000 11.5357974117 0.0866866818403 2.53467280587 4.07769574263 46.2379765422
160.000000000 179.000000000 11.5894035005 0.0862857178071 2.53370535338 4.07821970213 46.1871976543
160.000000000 180.000000000 11.6428904232 0.0858893250430 2.53274092983 4.07874878061 46.1366999300
160.000000000 181.000000000 11.6962584323 0.0854974268727 2.53177952670 4.07928295309 46.0864803802
160.000000000 182.000000000 11.7495077817 0.0851099483125 2.53082113547 4.07982219476 46.0365360641
160.000000000 183.000000000 11.8026387266 0.0847268160250 2.52986574764 4.08036648090 45.9868640881
160.000000000 184.000000000 11.8556515234 0.0843479582737 2.52891335467 4.08091578691 45.9374616045
160.000000000 185.000000000 11.9085464296 0.0839733048794 2.52796394806 4.08147008833 45.8883258108
160.000000000 186.000000000 11.9613237039 0.0836027871792 2.52701751927 4.08202936080 45.8394539486
160.000000000 187.000000000 12.0139836063 0.0832363379851 2.52607405978 4.08259358010 45.7908433028
160.000000000 188.000000000 12.0665263976 0.0828738915453 2.52513356107 4.08316272212 45.7424912005
160.000000000 189.000000000 12.1189523397 0.0825153835056 2.52419601461 4.08373676286 45.6943950102
160.000000000 190.000000000 12.1712616958 0.0821607508730 2.52326141188 4.08431567847 45.6465521409
160.000000000 191.000000000 12.2234547298 0.0818099319798 2.52232974436 4.08489944518 45.5989600415
160.000000000 192.000000000 12.2755317065 0.0814628664494 2.52140100353 4.08548803936 45.5516161996
160.000000000 193.000000000 12.3274928918 0.0811194951622 2.52047518088 4.08608143751 45.5045181409
160.000000000 194.000000000 12.3793385525 0.0807797602236 2.51955226789 4.08667961622 45.4576634285
160.000000000 195.000000000 12.4310689562 0.0804436049325 2.51863225605 4.08728255223 45.4110496619
160.000000000 196.000000000 12.4826843712 0.0801109737506 2.51771513687 4.08789022238 45.3646744766
160.000000000 197.000000000 12.5341850669 0.0797818122731 2.51680090184 4.08850260362 45.3185355430
160.000000000 198.000000000 12.5855713131 0.0794560671998 2.51588954247 4.08911967303 45.2726305661
160.000000000 199.000000000 12.6368433806 0.0791336863075 2.51498105029 4.08974140781 45.2269572843
160.000000000 200.000000000 12.6880015410 0.0788146184230 2.51407541680 4.09036778525 45.1815134694
160.000000000 201.000000000 12.7390460662 0.0784988133965 2.51317263353 4.09099878280 45.1362969253
160.000000000 202.000000000 12.7899772292 0.0781862220771 2.51227269203 4.09163437799 45.0913054877
160.000000000 203.000000000 12.8407953033 0.0778767962873 2.51137558384 4.09227454847 45.0465370236
160.000000000 204.000000000 12.8915005626 0.0775704887996 2.51048130051 4.09291927202 45.0019894304
160.000000000 205.000000000 12.9420932817 0.0772672533131 2.50958983359 4.09356852651 44.9576606354
160.000000000 206.000000000 12.9925737359 0.0769670444309 2.50870117467 4.09422228995 44.9135485953
160.000000000 207.000000000 13.0429422007 0.0766698176384 2.50781531533 4.09488054044 44.8696512957
160.000000000 208.000000000 13.0931989526 0.0763755292821 2.50693224715 4.09554325622 44.8259667502
160.000000000 209.000000000 13.1433442681 0.0760841365486 2.50605196174 4.09621041560 44.7824930005
160.000000000 210.000000000 13.1933784245 0.0757955974448 2.50517445070 4.09688199704 44.7392281152
160.000000000 211.000000000 13.2433016993 0.0755098707786 2.50429970567 4.09755797910 44.6961701897
160.000000000 212.000000000 13.2931143707 0.0752269161396 2.50342771828 4.09823834044 44.6533173455
160.000000000 213.000000000 13.3428167171 0.0749466938808 2.50255848017 4.09892305983 44.6106677298
160.000000000 214.000000000 13.3924090171 0.0746691651010 2.50169198301 4.09961211617 44.5682195153
160.000000000 215.000000000 13.4418915501 0.0743942916270 2.50082821847 4.10030548845 44.5259708992
160.000000000 216.000000000 13.4912645955 0.0741220359973 2.49996717823 4.10100315577 44.4839201029
160.000000000 217.000000000 13.5405284332 0.0738523614448 2.49910885400 4.10170509735 44.4420653721
160.000000000 218.000000000 13.5896833431 0.0735852318816 2.49825323748 4.10241129250 44.4004049754
160.000000000 219.000000000 13.6387296057 0.0733206118831 2.49740032040 4.10312172064 44.3589372049
160.000000000 220.000000000 13.6876675016 0.0730584666731 2.49655009449 4.10383636130 44.3176603750
160.000000000 221.000000000 13.7364973117 0.0727987621088 2.49570255152 4.10455519413 44.2765728224
160.000000000 222.000000000 13.7852193169 0.0725414646666 2.49485768326 4.10527819885 44.2356729056
160.000000000 223.000000000 13.8338337986 0.0722865414284 2.49401548147 4.10600535533 44.1949590045
160.000000000 224.000000000 13.8823410383 0.0720339600679 2.49317593797 4.10673664349 44.1544295199
160.000000000 225.000000000 13.9307413174 0.0717836888371 2.49233904456 4.10747204340 44.1140828736
160.000000000 226.000000000 13.9790349178 0.0715356965541 2.49150479308 4.10821153521 44.0739175073
160.000000000 227.000000000 14.0272221213 0.0712899525902 2.49067317537 4.10895509917 44.0339318830
160.000000000 228.000000000 14.0753032099 0.0710464268576 2.48984418329 4.10970271564 43.9941244822
160.000000000 229.000000000 14.1232784656 0.0708050897980 2.48901780871 4.11045436508 43.9544938054
160.000000000 230.000000000 14.1711481706 0.0705659123705 2.48819404352 4.11121002805 43.9150383725
160.000000000 231.000000000 14.2189126072 0.0703288660411 2.48737287965 4.11196968520 43.8757567218
160.000000000 232.000000000 14.2665720574 0.0700939227710 2.48655430900 4.11273331729 43.8366474096
160.000000000 233.000000000 14.3141268037 0.0698610550063 2.48573832353 4.11350090518 43.7977090108
160.000000000 234.000000000 14.3615771283 0.0696302356677 2.48492491520 4.11427242982 43.7589401174
160.000000000 235.000000000 14.4089233134 0.0694014381401 2.48411407597 4.11504787226 43.7203393392
160.000000000 236.000000000 14.4561656414 0.0691746362629 2.48330579784 4.11582721365 43.6819053029
160.000000000 237.000000000 14.5033043945 0.0689498043205 2.48250007283 4.11661043523 43.6436366520
160.000000000 238.000000000 14.5503398548 0.0687269170326 2.48169689296 4.11739751834 43.6055320467
160.000000000 239.000000000 14.5972723046 0.0685059495453 2.48089625028 4.11818844441 43.5675901632
160.000000000 240.000000000 14.6441020259 0.0682868774221 2.48009813685 4.11898319498 43.5298096939
160.000000000 241.000000000 14.6908293006 0.0680696766354 2.47930254475 4.11978175167 43.4921893469
160.000000000 242.000000000 14.7374544107 0.0678543235576 2.47850946609 4.12058409619 43.4547278457
160.000000000 243.000000000 14.7839776379 0.0676407949534 2.47771889298 4.12139021035 43.4174239291
160.000000000 244.000000000 14.8303992638 0.0674290679711 2.47693081756 4.12220007606 43.3802763509
160.000000000 245.000000000 14.8767195701 0.0672191201354 2.47614523199 4.12301367531 43.3432838795
160.000000000 246.000000000 14.9229388379 0.0670109293392 2.47536212844 4.12383099018 43.3064452979
160.000000000 247.000000000 14.9690573486 0.0668044738365 2.47458149909 4.12465200285 43.2697594035
160.000000000 248.000000000 15.0150753831 0.0665997322347 2.47380333617 4.12547669559 43.2332250074
160.000000000 249.000000000 15.0609932224 0.0663966834879 2.47302763190 4.12630505075 43.1968409348
160.000000000 250.000000000 15.1068111470 0.0661953068896 2.47225437853 4.12713705077 43.1606060245
160.000000000 251.000000000 15.1525294374 0.0659955820662 2.47148356833 4.12797267819 43.1245191286
160.000000000 252.000000000 15.1981483739 0.0657974889702 2.47071519358 4.12881191563 43.0885791124
160.000000000 253.000000000 15.2436682364 0.0656010078735 2.46994924660 4.12965474580 43.0527848542
160.000000000 254.000000000 15.2890893048 0.0654061193617 2.46918571971 4.13050115150 43.0171352450
160.000000000 255.000000000 15.3344118585 0.0652128043273 2.46842460526 4.13135111560 42.9816291884
160.000000000 256.000000000 15.3796361767 0.0650210439642 2.46766589560 4.13220462108 42.9462656006
160.000000000 257.000000000 15.4247625386 0.0648308197614 2.46690958312 4.13306165099 42.9110434096
160.000000000 258.000000000 15.4697912227 0.0646421134974 2.46615566024 4.13392218847 42.8759615558
160.000000000 259.000000000 15.5147225076 0.0644549072348 2.46540411936 4.13478621674 42.8410189912
160.000000000 260.000000000 15.5595566713 0.0642691833144 2.46465495294 4.13565371912 42.8062146795
160.000000000 261.000000000 15.6042939917 0.0640849243502 2.46390815344 4.13652467898 42.7715475958
160.000000000 262.000000000 15.6489347464 0.0639021132242 2.46316371334 4.13739907981 42.7370167268
160.000000000 263.000000000 15.6934792124 0.0637207330808 2.46242162514 4.13827690517 42.7026210698
160.000000000 264.000000000 15.7379276666 0.0635407673224 2.46168188137 4.13915813868 42.6683596337
160.000000000 265.000000000 15.7822803856 0.0633621996041 2.46094447457 4.14004276408 42.6342314376
160.000000000 266.000000000 15.8265376455 0.0631850138291 2.46020939731 4.14093076516 42.6002355118
160.000000000 267.000000000 15.8706997222 0.0630091941443 2.45947664216 4.14182212581 42.5663708966
160.000000000 268.000000000 15.9147668910 0.0628347249350 2.45874620173 4.14271682999 42.5326366429
160.000000000 269.000000000 15.9587394271 0.0626615908211 2.45801806865 4.14361486174 42.4990318118
160.000000000 270.000000000 16.0026176051 0.0624897766528 2.45729223555 4.14451620518 42.4655554743
160.000000000 271.000000000 16.0464016993 0.0623192675055 2.45656869511 4.14542084451 42.4322067114
160.000000000 272.000000000 16.0900919837 0.0621500486768 2.45584744000 4.14632876401 42.3989846138
160.000000000 273.000000000 16.1336887317 0.0619821056815 2.45512846294 4.14723994805 42.3658882819
160.000000000 274.000000000 16.1771922165 0.0618154242479 2.45441175665 4.14815438104 42.3329168253
160.000000000 275.000000000 16.2206027106 0.0616499903142 2.45369731387 4.14907204751 42.3000693633
160.000000000 276.000000000 16.2639204864 0.0614857900242 2.45298512736 4.14999293203 42.2673450241
160.000000000 277.000000000 16.3071458158 0.0613228097239 2.45227518993 4.15091701928 42.2347429452
160.000000000 278.000000000 16.3502789699 0.0611610359578 2.45156749437 4.15184429400 42.2022622729
160.000000000 279.000000000 16.3933202199 0.0610004554651 2.45086203351 4.15277474099 42.1699021624
160.000000000 280.000000000 16.4362698362 0.0608410551766 2.45015880021 4.15370834515 42.1376617774
160.000000000 281.000000000 16.4791280888 0.0606828222108 2.44945778732 4.15464509145 42.1055402905
160.000000000 282.000000000 16.5218952472 0.0605257438711 2.44875898775 4.15558496491 42.0735368826
160.000000000 283.000000000 16.5645715807 0.0603698076420 2.44806239439 4.15652795066 42.0416507428
160.000000000 284.000000000 16.6071573578 0.0602150011861 2.44736800018 4.15747403387 42.0098810687
160.000000000 285.000000000 16.6496528467 0.0600613123413 2.44667579808 4.15842319981 41.9782270657
