"Temperature (K)" "Pressure (bar)" "Density (mol/l)" "Volume (l/mol)" "Internal Energy (kJ/mol)" "Enthalpy (kJ/mol)" "Entropy (J/mol*K)"
298.000000000 4.20000000000 0.169955359040 5.88389801681 3.69062124212 6.16185840918 142.818266339
298.000000000 4.30000000000 0.174012688540 5.74670737167 3.69001228577 6.16109645559 142.620583117
298.000000000 4.40000000000 0.178070515578 5.61575281990 3.68940328861 6.16033452936 142.427397850
298.000000000 4.50000000000 0.182128839906 5.49061862206 3.68879425066 6.15957263058 142.238508357
298.000000000 4.60000000000 0.186187661275 5.37092518994 3.68818517198 6.15881075935 142.053725787
298.000000000 4.70000000000 0.190246979439 5.25632524073 3.68757605260 6.15804891575 141.872873479
298.000000000 4.80000000000 0.194306794149 5.14650043185 3.68696689258 6.15728709987 141.695785926
298.000000000 4.90000000000 0.198367105156 5.04115840787 3.68635769196 6.15652531182 141.522307866
298.000000000 5.00000000000 0.202427912210 4.94003020178 3.68574845078 6.15576355167 141.352293443
298.000000000 5.10000000000 0.206489215061 4.84286794206 3.68513916908 6.15500181953 141.185605470
298.000000000 5.20000000000 0.210551013460 4.74944282418 3.68452984692 6.15424011549 141.022114751
298.000000000 5.30000000000 0.214613307155 4.65954331191 3.68392048432 6.15347843964 140.861699474
298.000000000 5.40000000000 0.218676095895 4.57297353837 3.68331108135 6.15271679206 140.704244660
298.000000000 5.50000000000 0.222739379428 4.48955188152 3.68270163803 6.15195517287 140.549641656
298.000000000 5.60000000000 0.226803157503 4.40910969235 3.68209215443 6.15119358214 140.397787687
298.000000000 5.70000000000 0.230867429866 4.33149015685 3.68148263057 6.15043201998 140.248585433
298.000000000 5.80000000000 0.234932196264 4.25654727578 3.68087306651 6.14967048646 140.101942654
298.000000000 5.90000000000 0.238997456444 4.18414494815 3.68026346229 6.14890898170 139.957771838
298.000000000 6.00000000000 0.243063210152 4.11415614636 3.67965381796 6.14814750578 139.815989889
298.000000000 6.10000000000 0.247129457133 4.04646217251 3.67904413356 6.14738605879 139.676517830
298.000000000 6.20000000000 0.251196197132 3.98095198661 3.67843440913 6.14662464083 139.539280537
298.000000000 6.30000000000 0.255263429894 3.91752159883 3.67782464472 6.14586325198 139.404206493
298.000000000 6.40000000000 0.259331155162 3.85607351872 3.67721484038 6.14510189236 139.271227559
298.000000000 6.50000000000 0.263399372681 3.79651625522 3.67660499614 6.14434056204 139.140278767
298.000000000 6.60000000000 0.267468082194 3.73876386221 3.67599511206 6.14357926112 139.011298123
298.000000000 6.70000000000 0.271537283442 3.68273552465 3.67538518819 6.14281798970 138.884226432
298.000000000 6.80000000000 0.275606976169 3.62835518135 3.67477522455 6.14205674787 138.759007128
298.000000000 6.90000000000 0.279677160117 3.57555118045 3.67416522121 6.14129553572 138.635586124
298.000000000 7.00000000000 0.283747835025 3.52425596450 3.67355517820 6.14053435335 138.513911668
298.000000000 7.10000000000 0.287819000636 3.47440578208 3.67294509557 6.13977320085 138.393934210
298.000000000 7.20000000000 0.291890656689 3.42594042352 3.67233497337 6.13901207831 138.275606277
298.000000000 7.30000000000 0.295962802925 3.37880297834 3.67172481164 6.13825098583 138.158882365
298.000000000 7.40000000000 0.300035439082 3.33293961227 3.67111461043 6.13748992351 138.043718825
298.000000000 7.50000000000 0.304108564900 3.28829936220 3.67050436979 6.13672889144 137.930073763
298.000000000 7.60000000000 0.308182180117 3.24483394731 3.66989408975 6.13596788971 137.817906956
298.000000000 7.70000000000 0.312256284471 3.20249759486 3.66928377036 6.13520691841 137.707179753
298.000000000 7.80000000000 0.316330877700 3.16124687944 3.66867341168 6.13444597765 137.597855001
298.000000000 7.90000000000 0.320405959540 3.12104057439 3.66806301375 6.13368506751 137.489896969
298.000000000 8.00000000000 0.324481529729 3.08183951437 3.66745257660 6.13292418809 137.383271271
298.000000000 8.10000000000 0.328557588002 3.04360646815 3.66684210030 6.13216333949 137.277944805
298.000000000 8.20000000000 0.332634134094 3.00630602065 3.66623158487 6.13140252180 137.173885686
298.000000000 8.30000000000 0.336711167742 2.96990446354 3.66562103038 6.13064173512 137.071063191
298.000000000 8.40000000000 0.340788688680 2.93436969365 3.66501043687 6.12988097953 136.969447698
298.000000000 8.50000000000 0.344866696641 2.89967111855 3.66439980438 6.12912025515 136.869010637
298.000000000 8.60000000000 0.348945191360 2.86577956871 3.66378913296 6.12835956205 136.769724443
298.000000000 8.70000000000 0.353024172570 2.83266721573 3.66317842265 6.12759890034 136.671562505
298.000000000 8.80000000000 0.357103640004 2.80030749613 3.66256767351 6.12683827010 136.574499125
298.000000000 8.90000000000 0.361183593394 2.76867504031 3.66195688557 6.12607767145 136.478509475
298.000000000 9.00000000000 0.365264032471 2.73774560620 3.66134605889 6.12531710447 136.383569562
298.000000000 9.10000000000 0.369344956968 2.70749601730 3.66073519351 6.12455656925 136.289656186
298.000000000 9.20000000000 0.373426366615 2.67790410480 3.66012428948 6.12379606590 136.196746907
298.000000000 9.30000000000 0.377508261142 2.64894865340 3.65951334685 6.12303559451 136.104820017
298.000000000 9.40000000000 0.381590640280 2.62060935055 3.65890236566 6.12227515517 136.013854500
298.000000000 9.50000000000 0.385673503758 2.59286673898 3.65829134595 6.12151474798 135.923830009
298.000000000 9.60000000000 0.389756851305 2.56570217214 3.65768028779 6.12075437304 135.834726836
298.000000000 9.70000000000 0.393840682649 2.53909777241 3.65706919120 6.11999403044 135.746525887
298.000000000 9.80000000000 0.397924997519 2.51303639187 3.65645805625 6.11923372028 135.659208654
298.000000000 9.90000000000 0.402009795642 2.48750157544 3.65584688297 6.11847344266 135.572757194
298.000000000 10.0000000000 0.406095076744 2.46247752624 3.65523567142 6.11771319766 135.487154102
298.000000000 10.1000000000 0.410180840554 2.43794907302 3.65462442164 6.11695298539 135.402382497
298.000000000 10.2000000000 0.414267086797 2.41390163948 3.65401313367 6.11619280594 135.318425993
298.000000000 10.3000000000 0.418353815198 2.39032121538 3.65340180758 6.11543265942 135.235268687
298.000000000 10.4000000000 0.422441025482 2.36719432933 3.65279044340 6.11467254590 135.152895134
298.000000000 10.5000000000 0.426528717375 2.34450802317 3.65217904117 6.11391246550 135.071290334
298.000000000 10.6000000000 0.430616890601 2.32224982769 3.65156760096 6.11315241831 134.990439714
298.000000000 10.7000000000 0.434705544883 2.30040773984 3.65095612280 6.11239240443 134.910329111
298.000000000 10.8000000000 0.438794679945 2.27897020111 3.65034460675 6.11163242395 134.830944756
298.000000000 10.9000000000 0.442884295510 2.25792607717 3.64973305285 6.11087247697 134.752273262
298.000000000 11.0000000000 0.446974391299 2.23726463857 3.64912146115 6.11011256358 134.674301610
298.000000000 11.1000000000 0.451064967034 2.21697554251 3.64850983169 6.10935268389 134.597017131
298.000000000 11.2000000000 0.455156022438 2.19704881558 3.64789816454 6.10859283798 134.520407501
298.000000000 11.3000000000 0.459247557230 2.17747483739 3.64728645972 6.10783302597 134.444460722
298.000000000 11.4000000000 0.463339571132 2.15824432512 3.64667471730 6.10707324793 134.369165113
298.000000000 11.5000000000 0.467432063863 2.13934831885 3.64606293731 6.10631350398 134.294509301
298.000000000 11.6000000000 0.471525035143 2.12077816758 3.64545111981 6.10555379421 134.220482206
298.000000000 11.7000000000 0.475618484690 2.10252551612 3.64483926485 6.10479411872 134.147073036
298.000000000 11.8000000000 0.479712412223 2.08458229248 3.64422737248 6.10403447760 134.074271272
298.000000000 11.9000000000 0.483806817460 2.06694069598 3.64361544273 6.10327487095 134.002066664
298.000000000 12.0000000000 0.487901700118 2.04959318600 3.64300347567 6.10251529887 133.930449216
298.000000000 12.1000000000 0.491997059916 2.03253247117 3.64239147134 6.10175576145 133.859409183
298.000000000 12.2000000000 0.496092896568 2.01575149920 3.64177942978 6.10099625880 133.788937061
298.000000000 12.3000000000 0.500189209792 1.99924344713 3.64116735105 6.10023679102 133.719023579
298.000000000 12.4000000000 0.504285999302 1.98300171209 3.64055523520 6.09947735819 133.649659688
298.000000000 12.5000000000 0.508383264814 1.96701990252 3.63994308227 6.09871796042 133.580836561
298.000000000 12.6000000000 0.512481006043 1.95129182976 3.63933089231 6.09795859781 133.512545580
298.000000000 12.7000000000 0.516579222703 1.93581150006 3.63871866537 6.09719927045 133.444778332
298.000000000 12.8000000000 0.520677914506 1.92057310698 3.63810640151 6.09643997844 133.377526601
298.000000000 12.9000000000 0.524777081168 1.90557102413 3.63749410076 6.09568072189 133.310782364
298.000000000 13.0000000000 0.528876722399 1.89079979823 3.63688176319 6.09492150088 133.244537784
298.000000000 13.1000000000 0.532976837913 1.87625414252 3.63626938883 6.09416231552 133.178785202
298.000000000 13.2000000000 0.537077427422 1.86192893044 3.63565697773 6.09340316591 133.113517137
298.000000000 13.3000000000 0.541178490635 1.84781918961 3.63504452996 6.09264405214 133.048726275
298.000000000 13.4000000000 0.545280027265 1.83392009609 3.63443204555 6.09188497431 132.984405468
298.000000000 13.5000000000 0.549382037021 1.82022696887 3.63381952455 6.09112593253 132.920547725
298.000000000 13.6000000000 0.553484519613 1.80673526461 3.63320696702 6.09036692688 132.857146212
298.000000000 13.7000000000 0.557587474751 1.79344057261 3.63259437300 6.08960795748 132.794194245
298.000000000 13.8000000000 0.561690902144 1.78033861005 3.63198174254 6.08884902441 132.731685285
298.000000000 13.9000000000 0.565794801499 1.76742521732 3.63136907570 6.08809012778 132.669612934
298.000000000 14.0000000000 0.569899172525 1.75469635369 3.63075637252 6.08733126769 132.607970935
298.000000000 14.1000000000 0.574004014928 1.74214809303 3.63014363305 6.08657244423 132.546753161
298.000000000 14.2000000000 0.578109328417 1.72977661983 3.62953085735 6.08581365750 132.485953615
298.000000000 14.3000000000 0.582215112696 1.71757822529 3.62891804545 6.08505490761 132.425566429
298.000000000 14.4000000000 0.586321367473 1.70554930364 3.62830519742 6.08429619466 132.365585856
298.000000000 14.5000000000 0.590428092452 1.69368634857 3.62769231330 6.08353751873 132.306006268
298.000000000 14.6000000000 0.594535287339 1.68198594986 3.62707939314 6.08277887993 132.246822153
298.000000000 14.7000000000 0.598642951838 1.67044479005 3.62646643699 6.08202027837 132.188028113
298.000000000 14.8000000000 0.602751085652 1.65905964137 3.62585344491 6.08126171414 132.129618859
298.000000000 14.9000000000 0.606859688487 1.64782736269 3.62524041693 6.08050318734 132.071589209
298.000000000 15.0000000000 0.610968760043 1.63674489663 3.62462735312 6.07974469806 132.013934085
298.000000000 15.1000000000 0.615078300024 1.62580926682 3.62401425352 6.07898624642 131.956648510
298.000000000 15.2000000000 0.619188308133 1.61501757521 3.62340111819 6.07822783251 131.899727606
298.000000000 15.3000000000 0.623298784069 1.60436699952 3.62278794716 6.07746945643 131.843166591
298.000000000 15.4000000000 0.627409727535 1.59385479076 3.62217474051 6.07671111827 131.786960776
298.000000000 15.5000000000 0.631521138232 1.58347827089 3.62156149826 6.07595281815 131.731105563
298.000000000 15.6000000000 0.635633015858 1.57323483056 3.62094822049 6.07519455616 131.675596443
298.000000000 15.7000000000 0.639745360114 1.56312192686 3.62033490722 6.07443633239 131.620428994
298.000000000 15.8000000000 0.643858170698 1.55313708128 3.61972155853 6.07367814696 131.565598877
298.000000000 15.9000000000 0.647971447310 1.54327787768 3.61910817445 6.07291999996 131.511101837
298.000000000 16.0000000000 0.652085189648 1.53354196028 3.61849475504 6.07216189148 131.456933696
298.000000000 16.1000000000 0.656199397408 1.52392703186 3.61788130035 6.07140382164 131.403090357
298.000000000 16.2000000000 0.660314070289 1.51443085192 3.61726781043 6.07064579054 131.349567799
298.000000000 16.3000000000 0.664429207987 1.50505123492 3.61665428534 6.06988779826 131.296362072
298.000000000 16.4000000000 0.668544810197 1.49578604866 3.61604072511 6.06912984492 131.243469303
298.000000000 16.5000000000 0.672660876617 1.48663321261 3.61542712981 6.06837193061 131.190885686
298.000000000 16.6000000000 0.676777406940 1.47759069636 3.61481349948 6.06761405544 131.138607486
298.000000000 16.7000000000 0.680894400861 1.46865651815 3.61419983418 6.06685621950 131.086631034
298.000000000 16.8000000000 0.685011858076 1.45982874342 3.61358613396 6.06609842290 131.034952729
298.000000000 16.9000000000 0.689129778276 1.45110548336 3.61297239887 6.06534066574 130.983569031
298.000000000 17.0000000000 0.693248161156 1.44248489362 3.61235862896 6.06458294812 130.932476465
298.000000000 17.1000000000 0.697367006409 1.43396517301 3.61174482428 6.06382527014 130.881671616
298.000000000 17.2000000000 0.701486313726 1.42554456221 3.61113098489 6.06306763189 130.831151129
298.000000000 17.3000000000 0.705606082799 1.41722134258 3.61051711083 6.06231003350 130.780911708
298.000000000 17.4000000000 0.709726313320 1.40899383499 3.60990320215 6.06155247504 130.730950113
298.000000000 17.5000000000 0.713847004979 1.40086039869 3.60928925892 6.06079495663 130.681263161
298.000000000 17.6000000000 0.717968157466 1.39281943022 3.60867528118 6.06003747837 130.631847721
298.000000000 17.7000000000 0.722089770472 1.38486936236 3.60806126898 6.05928004036 130.582700718
298.000000000 17.8000000000 0.726211843686 1.37700866310 3.60744722238 6.05852264269 130.533819128
298.000000000 17.9000000000 0.730334376795 1.36923583467 3.60683314142 6.05776528548 130.485199976
298.000000000 18.0000000000 0.734457369489 1.36154941259 3.60621902616 6.05700796883 130.436840341
298.000000000 18.1000000000 0.738580821456 1.35394796473 3.60560487666 6.05625069282 130.388737345
298.000000000 18.2000000000 0.742704732382 1.34643009045 3.60499069296 6.05549345758 130.340888162
298.000000000 18.3000000000 0.746829101955 1.33899441972 3.60437647511 6.05473626319 130.293290011
298.000000000 18.4000000000 0.750953929860 1.33163961228 3.60376222317 6.05397910977 130.245940156
298.000000000 18.5000000000 0.755079215784 1.32436435687 3.60314793720 6.05322199741 130.198835907
298.000000000 18.6000000000 0.759204959412 1.31716737042 3.60253361723 6.05246492622 130.151974614
298.000000000 18.7000000000 0.763331160429 1.31004739730 3.60191926333 6.05170789629 130.105353674
298.000000000 18.8000000000 0.767457818519 1.30300320861 3.60130487555 6.05095090773 130.058970524
298.000000000 18.9000000000 0.771584933365 1.29603360143 3.60069045395 6.05019396065 130.012822639
298.000000000 19.0000000000 0.775712504652 1.28913739820 3.60007599856 6.04943705514 129.966907539
298.000000000 19.1000000000 0.779840532063 1.28231344600 3.59946150945 6.04868019131 129.921222780
298.000000000 19.2000000000 0.783969015278 1.27556061593 3.59884698667 6.04792336926 129.875765956
298.000000000 19.3000000000 0.788097953981 1.26887780250 3.59823243028 6.04716658910 129.830534700
298.000000000 19.4000000000 0.792227347853 1.26226392299 3.59761784032 6.04640985092 129.785526680
298.000000000 19.5000000000 0.796357196574 1.25571791691 3.59700321684 6.04565315482 129.740739602
298.000000000 19.6000000000 0.800487499825 1.24923874541 3.59638855991 6.04489650092 129.696171207
298.000000000 19.7000000000 0.804618257286 1.24282539073 3.59577386958 6.04413988931 129.651819267
298.000000000 19.8000000000 0.808749468636 1.23647685567 3.59515914589 6.04338332010 129.607681593
298.000000000 19.9000000000 0.812881133554 1.23019216306 3.59454438890 6.04262679339 129.563756026
298.000000000 20.0000000000 0.817013251719 1.22397035531 3.59392959866 6.04187030929 129.520040440
298.000000000 20.1000000000 0.821145822807 1.21781049385 3.59331477524 6.04111386789 129.476532741
298.000000000 20.2000000000 0.825278846498 1.21171165872 3.59269991868 6.04035746930 129.433230865
298.000000000 20.3000000000 0.829412322467 1.20567294808 3.59208502903 6.03960111362 129.390132782
298.000000000 20.4000000000 0.833546250392 1.19969347775 3.59147010634 6.03884480096 129.347236487
298.000000000 20.5000000000 0.837680629947 1.19377238085 3.59085515069 6.03808853142 129.304540009
298.000000000 20.6000000000 0.841815460809 1.18790880728 3.59024016210 6.03733230510 129.262041402
298.000000000 20.7000000000 0.845950742652 1.18210192341 3.58962514065 6.03657612211 129.219738752
298.000000000 20.8000000000 0.850086475150 1.17635091162 3.58901008638 6.03581998255 129.177630170
298.000000000 20.9000000000 0.854222657978 1.17065496994 3.58839499935 6.03506388653 129.135713795
298.000000000 21.0000000000 0.858359290809 1.16501331168 3.58777987960 6.03430783414 129.093987792
298.000000000 21.1000000000 0.862496373316 1.15942516506 3.58716472721 6.03355182549 129.052450353
298.000000000 21.2000000000 0.866633905172 1.15388977287 3.58654954221 6.03279586069 129.011099696
298.000000000 21.3000000000 0.870771886047 1.14840639210 3.58593432467 6.03203993985 128.969934063
298.000000000 21.4000000000 0.874910315614 1.14297429365 3.58531907463 6.03128406305 128.928951721
298.000000000 21.5000000000 0.879049193544 1.13759276198 3.58470379216 6.03052823041 128.888150962
298.000000000 21.6000000000 0.883188519507 1.13226109479 3.58408847730 6.02977244204 128.847530102
298.000000000 21.7000000000 0.887328293173 1.12697860273 3.58347313011 6.02901669803 128.807087479
298.000000000 21.8000000000 0.891468514211 1.12174460910 3.58285775065 6.02826099849 128.766821453
298.000000000 21.9000000000 0.895609182290 1.11655844957 3.58224233896 6.02750534353 128.726730411
298.000000000 22.0000000000 0.899750297080 1.11141947188 3.58162689512 6.02674973324 128.686812757
298.000000000 22.1000000000 0.903891858246 1.10632703556 3.58101141916 6.02599416774 128.647066920
298.000000000 22.2000000000 0.908033865458 1.10128051171 3.58039591114 6.02523864713 128.607491348
298.000000000 22.3000000000 0.912176318382 1.09627928269 3.57978037112 6.02448317151 128.568084512
298.000000000 22.4000000000 0.916319216684 1.09132274189 3.57916479915 6.02372774099 128.528844903
298.000000000 22.5000000000 0.920462560031 1.08641029350 3.57854919529 6.02297235567 128.489771030
298.000000000 22.6000000000 0.924606348087 1.08154135224 3.57793355960 6.02221701566 128.450861425
298.000000000 22.7000000000 0.928750580518 1.07671534315 3.57731789212 6.02146172106 128.412114638
298.000000000 22.8000000000 0.932895256988 1.07193170134 3.57670219292 6.02070647198 128.373529238
298.000000000 22.9000000000 0.937040377161 1.06718987183 3.57608646204 6.01995126852 128.335103813
298.000000000 23.0000000000 0.941185940701 1.06248930924 3.57547069954 6.01919611079 128.296836969
298.000000000 23.1000000000 0.945331947270 1.05782947766 3.57485490549 6.01844099889 128.258727331
298.000000000 23.2000000000 0.949478396531 1.05320985043 3.57423907993 6.01768593293 128.220773542
298.000000000 23.3000000000 0.953625288146 1.04862990991 3.57362322291 6.01693091301 128.182974260
298.000000000 23.4000000000 0.957772621775 1.04408914732 3.57300733450 6.01617593924 128.145328164
298.000000000 23.5000000000 0.961920397081 1.03958706254 3.57239141475 6.01542101172 128.107833948
298.000000000 23.6000000000 0.966068613724 1.03512316392 3.57177546372 6.01466613056 128.070490321
298.000000000 23.7000000000 0.970217271362 1.03069696811 3.57115948145 6.01391129587 128.033296012
298.000000000 23.8000000000 0.974366369657 1.02630799989 3.57054346801 6.01315650775 127.996249763
298.000000000 23.9000000000 0.978515908266 1.02195579198 3.56992742346 6.01240176630 127.959350334
298.000000000 24.0000000000 0.982665886849 1.01763988491 3.56931134784 6.01164707163 127.922596498
298.000000000 24.1000000000 0.986816305062 1.01335982682 3.56869524122 6.01089242385 127.885987046
298.000000000 24.2000000000 0.990967162564 1.00911517332 3.56807910364 6.01013782307 127.849520783
298.000000000 24.3000000000 0.995118459011 1.00490548733 3.56746293517 6.00938326938 127.813196528
298.000000000 24.4000000000 0.999270194060 1.00073033895 3.56684673587 6.00862876290 127.777013115
298.000000000 24.5000000000 1.00342236737 0.996589305284 3.56623050578 6.00787430372 127.740969393
298.000000000 24.6000000000 1.00757497859 0.992481970328 3.56561424496 6.00711989197 127.705064225
298.000000000 24.7000000000 1.01172802737 0.988407924802 3.56499795348 6.00636552774 127.669296486
298.000000000 24.8000000000 1.01588151338 0.984366766031 3.56438163138 6.00561121114 127.633665067
298.000000000 24.9000000000 1.02003543627 0.980358097810 3.56376527872 6.00485694227 127.598168872
298.000000000 25.0000000000 1.02418979568 0.976381530273 3.56314889556 6.00410272124 127.562806816
298.000000000 25.1000000000 1.02834459128 0.972436679764 3.56253248196 6.00334854817 127.527577830
298.000000000 25.2000000000 1.03249982272 0.968523168721 3.56191603797 6.00259442315 127.492480856
298.000000000 25.3000000000 1.03665548963 0.964640625549 3.56129956365 6.00184034629 127.457514848
298.000000000 25.4000000000 1.04081159169 0.960788684506 3.56068305905 6.00108631769 127.422678775
298.000000000 25.5000000000 1.04496812854 0.956966985585 3.56006652423 6.00033233748 127.387971616
298.000000000 25.6000000000 1.04912509982 0.953175174408 3.55944995926 5.99957840574 127.353392362
298.000000000 25.7000000000 1.05328250520 0.949412902108 3.55883336417 5.99882452259 127.318940016
298.000000000 25.8000000000 1.05744034431 0.945679825230 3.55821673904 5.99807068814 127.284613593
298.000000000 25.9000000000 1.06159861681 0.941975605623 3.55760008392 5.99731690249 127.250412120
298.000000000 26.0000000000 1.06575732235 0.938299910337 3.55698339887 5.99656316574 127.216334635
298.000000000 26.1000000000 1.06991646057 0.934652411525 3.55636668393 5.99580947801 127.182380185
298.000000000 26.2000000000 1.07407603112 0.931032786347 3.55574993918 5.99505583941 127.148547831
298.000000000 26.3000000000 1.07823603365 0.927440716871 3.55513316467 5.99430225004 127.114836643
298.000000000 26.4000000000 1.08239646780 0.923875889982 3.55451636044 5.99354871000 127.081245702
298.000000000 26.5000000000 1.08655733322 0.920337997294 3.55389952657 5.99279521940 127.047774099
298.000000000 26.6000000000 1.09071862956 0.916826735056 3.55328266311 5.99204177836 127.014420936
298.000000000 26.7000000000 1.09488035645 0.913341804068 3.55266577012 5.99128838698 126.981185324
298.000000000 26.8000000000 1.09904251355 0.909882909595 3.55204884765 5.99053504536 126.948066386
298.000000000 26.9000000000 1.10320510050 0.906449761287 3.55143189576 5.98978175362 126.915063252
298.000000000 27.0000000000 1.10736811694 0.903042073094 3.55081491451 5.98902851186 126.882175065
298.000000000 27.1000000000 1.11153156251 0.899659563187 3.55019790396 5.98827532019 126.849400974
298.000000000 27.2000000000 1.11569543686 0.896301953883 3.54958086416 5.98752217872 126.816740141
298.000000000 27.3000000000 1.11985973963 0.892968971568 3.54896379517 5.98676908755 126.784191733
298.000000000 27.4000000000 1.12402447046 0.889660346621 3.54834669705 5.98601604679 126.751754931
298.000000000 27.5000000000 1.12818962899 0.886375813344 3.54772956986 5.98526305655 126.719428921
298.000000000 27.6000000000 1.13235521486 0.883115109888 3.54711241365 5.98451011695 126.687212899
298.000000000 27.7000000000 1.13652122770 0.879877978188 3.54649522849 5.98375722807 126.655106071
298.000000000 27.8000000000 1.14068766717 0.876664163890 3.54587801443 5.98300439005 126.623107650
298.000000000 27.9000000000 1.14485453290 0.873473416286 3.54526077153 5.98225160297 126.591216858
298.000000000 28.0000000000 1.14902182452 0.870305488252 3.54464349985 5.98149886696 126.559432927
298.000000000 28.1000000000 1.15318954167 0.867160136181 3.54402619944 5.98074618211 126.527755094
298.000000000 28.2000000000 1.15735768400 0.864037119919 3.54340887037 5.97999354854 126.496182606
298.000000000 28.3000000000 1.16152625114 0.860936202709 3.54279151269 5.97924096636 126.464714719
298.000000000 28.4000000000 1.16569524271 0.857857151129 3.54217412646 5.97848843567 126.433350694
298.000000000 28.5000000000 1.16986465837 0.854799735031 3.54155671174 5.97773595658 126.402089803
298.000000000 28.6000000000 1.17403449775 0.851763727488 3.54093926859 5.97698352921 126.370931323
298.000000000 28.7000000000 1.17820476047 0.848748904733 3.54032179707 5.97623115365 126.339874541
298.000000000 28.8000000000 1.18237544618 0.845755046109 3.53970429723 5.97547883002 126.308918749
298.000000000 28.9000000000 1.18654655450 0.842781934013 3.53908676913 5.97472655843 126.278063248
298.000000000 29.0000000000 1.19071808508 0.839829353843 3.53846921284 5.97397433898 126.247307345
298.000000000 29.1000000000 1.19489003754 0.836897093946 3.53785162841 5.97322217179 126.216650357
298.000000000 29.2000000000 1.19906241151 0.833984945571 3.53723401589 5.97247005696 126.186091604
298.000000000 29.3000000000 1.20323520663 0.831092702813 3.53661637536 5.97171799461 126.155630416
