# iterations	 errorinentropy	 maxerror	 minmean	 maxmean	 cverror	 (generated with python scripts-python-make-data/ising-multi-heat-capacity.py --file_dir=../sad-monte-carlo/ --reference=../deft/papers/histogram/data/ising-32-reference-lndos.dat --save_dir=ising/data/comparison/N32 --filename ising-wl-32-minGamma --N=32 --Emin=2048 --Emax=0 --seed_avg=1
0.03125	184	705.7	184	184	321.9
0.0625	184	705.7	184	184	321.9
0.09375	184	705.7	184	184	321.9
0.125	184	705.7	184	184	321.9
0.1875	184	705.7	184	184	321.9
0.2188	184	705.7	184	184	321.9
0.3125	184	705.7	184	184	321.9
0.4062	184	705.7	184	184	321.9
0.5625	184	705.7	184	184	321.9
0.75	184	705.7	184	184	321.9
1	183.9	705.7	183.9	183.9	321.9
1.312	183.9	705.7	183.9	183.9	321.9
1.75	183.9	705.7	183.9	183.9	321.9
2.344	183.9	705.2	183.9	183.9	321.9
3.125	183.8	705.2	183.8	183.8	321.9
4.156	183.8	705.2	183.8	183.8	321.9
5.562	183.8	705.2	183.8	183.8	321.9
7.406	183.7	705.2	183.7	183.7	321.9
9.875	183.7	705.2	183.7	183.7	321.9
13.19	183.6	704.6	183.6	183.6	321.9
17.56	183.4	703.5	183.4	183.4	321.9
23.44	183.1	699.8	183.1	183.1	321.9
31.25	182.6	696.4	182.6	182.6	321.9
41.69	182	694.9	182	182	321.9
55.56	181.3	689.9	181.3	181.3	321.9
74.09	180.5	689.9	180.5	180.5	321.9
98.81	179.1	689.9	179.1	179.1	321.9
131.8	177.3	681.8	177.3	177.3	321.9
175.7	174.9	670.6	174.9	174.9	321.9
234.3	173	670.6	173	173	321.9
312.5	169.1	670.6	169.1	169.1	321.9
416.7	164.5	670.6	164.5	164.5	321.9
555.7	158.1	660	158.1	158.1	321.9
741.1	150.3	660	150.3	150.3	321.9
988.2	142	637.9	142	142	321.9
1318	129.8	611.3	129.8	129.8	321.9
1757	119.4	596.7	119.4	119.4	659.5
2343	130.5	574.5	130.5	130.5	691
3125	144.1	552.5	144.1	144.1	646.5
4167	157.3	616.1	157.3	157.3	623.3
5557	218.2	844.5	218.2	218.2	667
7411	298	1015	298	298	625.2
9882	384.8	1205	384.8	384.8	621.9
1.318e+04	493.4	1461	493.4	493.4	633.6
1.757e+04	562.7	1705	562.7	562.7	603.8
2.343e+04	817.1	2308	817.1	817.1	639.3
3.125e+04	906.8	2788	906.8	906.8	637.9
4.167e+04	1132	3558	1132	1132	647.3
5.557e+04	1221	4413	1221	1221	592.9
7.411e+04	1236	5526	1236	1236	697.2
9.882e+04	1086	6793	1086	1086	625.1
1.318e+05	1233	8953	1233	1233	708.5
1.757e+05	1290	7648	1290	1290	669.1
2.343e+05	1117	8007	1117	1117	652.1
3.125e+05	1147	1.077e+04	1147	1147	590.6
4.167e+05	1303	1.004e+04	1303	1303	567.1
5.557e+05	1526	1.286e+04	1526	1526	572.2
7.411e+05	534.6	4929	534.6	534.6	522.1
9.882e+05	110.8	599.4	110.8	110.8	338.2
1.318e+06	12.14	113.6	12.14	12.14	199.3
1.757e+06	1.207	6.374	1.207	1.207	52.95
2.343e+06	2.073	7.182	2.073	2.073	75.41
3.125e+06	0.5119	2.097	0.5119	0.5119	21.89
4.167e+06	0.3737	1.384	0.3737	0.3737	22.1
5.557e+06	0.1766	0.6822	0.1766	0.1766	6.776
7.411e+06	0.3102	0.9859	0.3102	0.3102	10.46
9.882e+06	0.07578	0.4565	0.07578	0.07578	5.419
1.318e+07	0.096	0.4367	0.096	0.096	7.541
1.757e+07	0.09371	0.4623	0.09371	0.09371	8.489
2.343e+07	0.03888	0.2132	0.03888	0.03888	5.201
3.125e+07	0.03154	0.1914	0.03154	0.03154	4.916
4.167e+07	0.03036	0.1775	0.03036	0.03036	4.713
5.557e+07	0.0289	0.1685	0.0289	0.0289	4.539
7.411e+07	0.02886	0.1684	0.02886	0.02886	4.535
9.882e+07	0.02886	0.1684	0.02886	0.02886	4.535
1.318e+08	0.02886	0.1684	0.02886	0.02886	4.535
1.757e+08	0.02886	0.1684	0.02886	0.02886	4.535
2.343e+08	0.02886	0.1684	0.02886	0.02886	4.535
3.125e+08	0.02886	0.1684	0.02886	0.02886	4.535
4.167e+08	0.02886	0.1684	0.02886	0.02886	4.535
5.557e+08	0.02886	0.1684	0.02886	0.02886	4.535
