Temperature	cvref	ising-sad-32	ising-wl-32	ising-wl-inv-t-32	ising-wl-32-minGamma
2.0300000000000002	804.470811864216	814.21790909422	809.5747629016181	807.1818666147982	807.4100082564104
2.0400000000000005	826.923057876677	836.1200391214372	834.1665054636431	828.8500204880654	830.2644045375225
2.0500000000000007	850.3601728915171	858.6608840263344	859.5384272967334	851.5572010937702	854.0303984627756
2.0600000000000005	874.873761209595	882.0099314859075	885.586927638364	875.4968293503285	878.7637507786991
2.0700000000000003	900.5694100488261	906.3872668339754	912.2118935466897	900.8726402995543	904.5380332247593
2.0800000000000005	927.5695395268365	932.0622685444646	939.3354181920264	927.8932295411432	931.4528648307012
2.0900000000000007	956.016832242511	959.3508175335562	966.9235059366969	956.7690833292286	959.6427430872488
2.1000000000000005	986.0782568414048	988.6114110242838	995.0088493136433	987.7132281830919	989.2855140453389
2.1100000000000003	1017.9495921255241	1020.240457956231	1023.7122515816027	1020.946118670628	1020.6092384543697
2.1200000000000006	1051.8601535441592	1054.6667812489773	1053.260115437597	1056.7045613775324	1053.8959779430838
2.130000000000001	1088.0770691715713	1092.344867642811	1083.9956792262712	1095.2533436466267	1089.4808543605766
2.1400000000000006	1126.9078810657368	1133.7455329888444	1116.3822419482851	1136.8968067273136	1127.7446066817233
2.1500000000000004	1168.6993907859	1179.3412441971157	1150.997169194385	1181.9859051869425	1169.097737734448
2.1600000000000006	1213.8294804168033	1229.5813031018945	1188.5155647838806	1230.9144061214292	1213.9541586220478
2.170000000000001	1262.68716107759	1284.8497041232586	1229.6816788673057	1284.0959958996837	1262.69199844008
2.1800000000000006	1315.6345511841064	1345.396535739076	1275.264176977173	1341.912617108022	1315.599069423375
2.1900000000000004	1372.9434177041394	1411.2338880243283	1325.988594509133	1404.624235066427	1372.8007021473782
2.2000000000000006	1434.6993669288754	1481.991704626874	1382.4377302246721	1472.2329562445984	1434.1689379593915
2.210000000000001	1500.670349831189	1556.7404428715395	1444.910506615049	1544.3021595004839	1499.2153358659912
2.2200000000000006	1570.1447713058653	1633.8070804475842	1513.2350406825276	1619.746276458427	1566.9759366546805
2.2300000000000004	1641.7595111646885	1710.6364395947323	1586.5456689711154	1696.6296626422256	1635.9066761458803
2.2400000000000007	1713.3585739826322	1783.771981599756	1663.0581030232372	1772.0397117752877	1703.8195237226591
2.250000000000001	1781.943194963173	1849.0332477965999	1739.9083571472224	1842.1186321284379	1767.8997042071946
2.2600000000000007	1843.7823822813016	1901.9338364065818	1813.1475329433827	1902.3317536606673	1824.8451803155974
2.2700000000000005	1894.734154625675	1938.3089069979492	1877.9849641963306	1948.0005431064776	1871.1527370450317
2.2800000000000007	1930.772960768734	1955.0254249992172	1929.324899738028	1975.0355879903968	1903.5366445222003
2.290000000000001	1948.6372063346178	1950.5789074105996	1962.5426519797559	1980.700306769221	1919.413491358368
2.3000000000000007	1946.4362120650883	1925.3865239801569	1974.3266221712213	1964.1778005505967	1917.341620381016
2.3100000000000005	1924.0337423803937	1881.6809444770456	1963.3373141769362	1926.7502646308567	1897.2924932978488
2.3200000000000007	1883.081982980799	1823.0501007261194	1930.4632053360042	1871.5304880550398	1860.6693872148708
2.330000000000001	1826.697091718814	1753.7822879337639	1878.5903816343564	1802.8448449467305	1810.0652018633543
2.3400000000000007	1758.8876110960057	1678.2109429873908	1811.9807617485974	1725.4734978375127	1748.8317158876316
2.3500000000000005	1683.9114147703408	1600.2081929270942	1735.477423144227	1643.9613266472984	1680.5806990610668
2.3600000000000008	1605.7240828851225	1522.8916212816966	1653.7703292651638	1562.1395635339095	1608.7362046754733
2.370000000000001	1527.6145689645348	1448.5316251662284	1570.878036824262	1482.8976441191523	1536.2172636464227
2.380000000000001	1452.0456712314867	1378.6031997085036	1489.8913591757912	1408.1665705718979	1465.2765053320009
2.3900000000000006	1380.6606211652252	1313.9168536770887	1412.9393267485837	1339.0392223617869	1397.4762645453372
2.400000000000001	1314.3939958265912	1254.7756493332458	1341.2989674377907	1275.9533713365954	1333.7604593733058
2.410000000000001	1253.628314611933	1201.1247720315826	1275.5713006316125	1218.8825844079552	1274.5767617248603
2.420000000000001	1198.353928034483	1152.6773787582586	1215.8671848129457	1167.503537800776	1220.0119669352587
2.4300000000000006	1148.30816165339	1109.0122536745685	1161.9714454719833	1121.327113581114	1169.9162512851206
2.440000000000001	1103.0842608005976	1069.6451566479705	1113.4730821100572	1079.792590748732	1124.0039872659038
2.450000000000001	1062.209902746451	1034.07827743856	1069.861093143167	1042.3301906493195	1081.9276544075205
2.460000000000001	1025.1996570639426	1001.8325792621298	1030.590906205994	1008.3991663667314	1043.3268225214506
2.4700000000000006	991.5872830888762	972.4672485311595	995.1278856236439	977.5083615605315	1007.8568374768745
2.480000000000001	960.9435397120504	945.5896626187069	962.9739048477978	949.2249718103523	975.2025963003949
2.490000000000001	932.8842218185398	920.8585582867397	933.6818069087446	923.175846482464	945.0824437519559
2.500000000000001	907.0720010917694	897.9825162182996	906.8613913892622	899.0444136042753	917.2463302233364
2.5100000000000007	883.2146156348758	876.7154523453004	882.1796113278981	876.5653106464943	891.4713121513075
2.520000000000001	861.0611242838858	856.8504735942782	859.3569694181796	855.5180643963806	867.5564669323386
2.530000000000001	840.3973265678239	838.2131693348564	838.1616142775438	835.7206423962698	845.3184433696679
2.540000000000001	821.0410175382568	820.6551440295254	818.4022827686739	817.0233458223207	824.5882157625907
2.5500000000000007	802.8374568346309	804.0483437242135	799.9209566917164	799.3032831769001	805.2091532362294
2.560000000000001	785.6552445041763	788.2804941389481	782.5858675232861	782.4595192051975	787.0362315354029
2.570000000000001	769.3826806282251	773.2517619840975	766.2852764896688	766.4089068127983	769.9360682138791
2.580000000000001	753.9246179823375	758.8725844696916	750.9222766539368	751.0825619326245	753.7874180324197
2.5900000000000007	739.1997798811158	745.0624918631429	736.4107119303541	736.4229185109714	738.4817904168045
2.600000000000001	725.1384974665867	731.7496762530334	722.6721887235486	722.3812934999814	723.9239171306874
2.610000000000001	711.6808143174189	718.8710331391077	709.6340708314087	708.91589339432	710.0318838224235
2.620000000000001	698.7749064369452	706.3724137840192	697.2282959475857	695.9902000163053	696.7368273648301
2.630000000000001	686.3757693142676	694.2088656085228	685.3908285351141	683.5716810800837	683.9821805722781
2.640000000000001	674.4441289545636	682.3446945248589	674.0615632056396	671.6307788073863	671.722509913049
2.6500000000000012	662.9455394364786	670.7532466707481	663.1845085961908	660.1401365896454	659.9220368372211
2.660000000000001	651.8496350629741	659.416368706146	652.7081078173833	649.0740290299187	648.5529587786897
2.670000000000001	641.1295102184602	648.3235590121895	642.5855825402449	638.4079646294906	637.5936935020437
2.680000000000001	630.7612045005269	637.4708625766607	632.7752193951048	628.1184331565481	627.0271633475087
2.6900000000000013	620.7232745341904	626.8595882584211	623.2405466922564	618.182771659613	616.8392181196535
2.700000000000001	610.9964371304242	616.4949387644554	613.9503746472869	608.5791245371234	607.0172710024688
2.710000000000001	601.5632711759758	606.3846429017481	604.8786924813905	599.2864743762268	597.549194881636
2.720000000000001	592.4079679044911	596.5376693276035	596.0044307771444	590.2847216923303	588.4225000372621
2.7300000000000013	583.5161210669198	586.9630843898616	587.3111076678357	581.5547934158656	579.6237907777338
2.740000000000001	574.8745500541543	577.6690969223426	578.7863834383243	573.07876207965	571.1384797268952
2.750000000000001	566.4711502824446	568.6623128138057	570.4215507032998	564.8399601631133	562.9507248927529
2.760000000000001	558.2947661802607	559.9472039241726	562.2109872947435	556.8230768939218	555.0435463572929
2.7700000000000014	550.3350829547629	551.5257808822253	554.1515970804984	549.0142278800136	547.3990759793192
2.780000000000001	542.5825340010086	543.3974481711194	546.2422608096413	541.4009911022664	539.9988941084038
2.790000000000001	535.0282213758238	535.5590128195613	538.4833152542097	533.9724058899131	532.8244110188141
2.800000000000001	527.6638472142301	528.0048146529394	530.8760748395277	526.718934373526	525.8572566176333
2.8100000000000014	520.4816543385313	520.7269458266569	523.4224059106543	519.6323874389009	519.07964905306
2.820000000000001	513.4743746143462	513.7155295243911	516.1243600073587	512.7058192874676	512.4747203482216
2.830000000000001	506.6351838565994	506.9590314938331	508.9838691568757	505.9333962817944	506.0267845108279
2.840000000000001	499.9576622922351	500.4445827980879	502.00250331017656	499.3102467938535	499.721540228818
2.8500000000000014	493.4357597534647	494.15829717866035	495.1812876999575	492.8322992865465	493.5462059738712
2.860000000000001	487.0637649125977	488.08557128089456	488.52057606512955	486.4961158872261	487.48958991920756
2.870000000000001	480.83627798241884	482.2113603476895	482.019974362701	480.2987283229215	481.54210050159213
2.8800000000000012	474.7481863991322	476.520425633211	475.67830871826914	474.23748235674157	475.69570575376935
2.8900000000000015	468.7946430817899	470.9975526258879	469.4936309009702	468.30989589120384	469.94385082113
2.9000000000000012	462.97104692571065	465.6277411904181	463.4632544914938	462.5135347714874	464.2813435057209
2.910000000000001	457.2730252401807	460.3963700001107	457.5838150744429	456.8459091203462	458.70421742922315
2.9200000000000013	451.6964178846082	455.28933823497647	451.85134816850154	451.3043918417628	453.2095816473515
2.9300000000000015	446.23726289382165	450.29318760105485	446.2613791534241	445.8861598057128	447.795464463087
2.9400000000000013	440.89178341379215	445.3952074180229	440.80902010148213	440.58815721987503	442.46065790573107
2.950000000000001	435.6563757945531	440.5835249688517	435.4890691291111	435.4070798413169	437.20456801697503
2.9600000000000013	430.5275987086599	435.8471826279867	430.29610860974316	430.3393779993538	432.0270747831266
2.9700000000000015	425.502163181545	431.1762025951376	425.2245993009046	425.3812758976752	426.9284043727124
2.9800000000000013	420.57692343539395	426.56163944168674	420.2689681059236	420.52880433699215	421.909015298096
2.990000000000001	415.74886846113066	421.9956201893066	415.4236878036259	415.7778438351426	416.96949925917926
3.0000000000000013	411.0151142440444	417.4713713198695	410.68334762205853	411.12417510215204	412.1104967419302
3.0100000000000016	406.3728965779399	412.98323197836	406.0427140002686	406.5635339335769	407.3326269269491
3.0200000000000014	401.8195644107103	408.52665266972116	401.4967812728151	402.0916677898945	402.6364310925283
3.030000000000001	397.35257367102196	404.09817894756003	397.04081233599896	397.70439161161255	398.0223284600893
3.0400000000000014	392.9694815317476	399.69541991519935	392.6703696062293	393.39764075348995	393.49058328774373
3.0500000000000016	388.6679410707943	395.31700176946447	388.38133677470904	389.16751928848083	389.0412819569996
3.0600000000000014	384.44569629440815	390.96250707383837	384.16993201034506	385.0103423105193	384.67431879894843
3.070000000000001	380.3005774918087	386.63240091049875	380.0327133563169	380.92267124106587	380.3893894359008
3.0800000000000014	376.23049689334084	382.32794549282966	375.9665771351355	376.90134150744973	376.1859904804761
3.0900000000000016	372.23344460720625	378.05110519192567	371.96875020805277	372.94348228581947	372.063424504834
3.1000000000000014	368.30748481238135	373.8044442195941	368.03677695015574	369.04652831041193	368.0208092772032
3.110000000000001	364.4507521875424	369.591019401087	364.1685017931401	365.2082240015863	364.05709034295313
3.1200000000000014	360.6614485577715	365.4142705580953	360.3620481708311	361.4266203852597	360.171056113347
3.1300000000000017	356.937839742571	361.2779110063374	356.6157946703763	357.7000654492049	356.36135470552273
3.1400000000000015	353.2782525902011	357.1858205603126	352.9283491510126	354.02718871258526	352.62651185430707
3.1500000000000012	349.6810721847674	353.1419432440278	349.2985215506418	350.4068808751566	348.9649493035054
3.1600000000000015	346.14473921366067	349.15019164362343	345.7252960408547	346.83826946554973	345.37500314893356
3.1700000000000017	342.6677474840243	345.21435952773527	342.2078031424072	343.3206914288547	341.85494169586656
3.1800000000000015	339.2486415779735	341.3380440191296	338.7452923482059	339.8536635808946	338.40298246159887
3.1900000000000013	335.8860146369957	337.52457824578465	335.3371057376381	336.43685182418125	335.01730803073883
3.2000000000000015	332.57850626694716	333.7769750475468	331.9826530036122	333.0700399630748	331.69608054428755
3.2100000000000017	329.32480055558653	330.0978819780866	328.68138824428263	329.75309888430877	328.4374546748461
3.2200000000000015	326.1236241953586	326.4895475338795	325.4327888061963	326.4859567863307	325.23958900136944
3.2300000000000013	322.97374470458016	322.9537982685659	322.2363363994416	323.2685710475873	322.10065576271313
3.2400000000000015	319.87396874084675	319.49202621966947	319.09150063840127	320.10090222810715	319.01884901782006
3.2500000000000018	316.82314050085375	316.10518588582505	315.99772510443694	316.9828906017906	315.9923912899398
3.2600000000000016	313.8201402012664	312.7937998490174	312.9544159625609	313.9144355192088	313.01953880839636
3.2700000000000014	310.8638826357241	309.55797203447315	309.96093311306	310.8953778073345	310.0985854886948
3.2800000000000016	307.9533158033546	306.3974075393495	307.01658381032684	307.9254853254849	307.2278658166203
3.290000000000002	305.0874196045542	303.31143793569123	304.1206186358312	305.00444171499464	304.40575680947245
3.3000000000000016	302.2652046000425	300.2990509585195	301.2722296741532	302.1318383064405	301.6306792315627
3.3100000000000014	299.4857108295405	297.3589235223329	298.4705507136045	299.3071690830714	298.9010982406486
3.3200000000000016	296.7480066866018	294.4894570625369	295.7146592640025	296.52982854351427	296.21552362832824
3.330000000000002	294.05118784641644	291.68881426906717	293.0035801689298	293.79911225862435	293.5725098029995
3.3400000000000016	291.3943762435871	288.95495636200513	290.3362905785527	291.1142198801456	290.9706556474906
3.3500000000000014	288.7767190971076	286.28568014991623	287.7117260403538	288.4742603297316	288.4086043565299
3.3600000000000017	286.1973879799074	283.67865420759136	285.1287874692452	285.8782588753389	285.88504334037975
3.370000000000002	283.6555779305559	281.13145360696404	282.58634876108016	283.32516579053396	283.39870425438517
3.3800000000000017	281.1505066048177	278.64159273204575	280.08326482329215	280.81386628610943	280.94836319079343
3.3900000000000015	278.6814134649469	276.206555801773	277.61837981061984	278.3431914057552	278.5328410480084
3.4000000000000017	276.24755900469313	273.823824814309	275.19053537078935	275.9119295845614	276.1510040730527
3.410000000000002	273.84822400816074	271.4909047093193	272.7985787221866	273.5188385826876	273.8017645539819
3.4200000000000017	271.4827088407402	269.20534562143695	270.4413704084977	271.16265752361556	271.48408162726025
3.4300000000000015	269.1503327704755	266.9647621673951	268.1177915965817	268.84211878791854	269.19696215337586
3.4400000000000017	266.8504333182901	264.76684977096784	265.8267508056219	266.55595953762827	266.9394616069209
3.450000000000002	264.5823656356199	262.60939808345586	263.56718997920336	264.3029326732184	264.71068492262674
3.4600000000000017	262.3455019080787	260.490301603617	261.33808983415815	262.08181705203776	262.5097872402931
3.4700000000000015	260.13923078384823	258.4075676389927	259.13847443936703	259.89142682775616	260.33597449003355
3.4800000000000018	257.9629568255816	256.3593217817887	256.96741500040935	257.7306197973284	258.1885037672537
3.490000000000002	255.81609998466487	254.34381109614438	254.82403284027492	255.59830467251942	256.06668344913885
3.5000000000000018	253.69809509675085	252.35940523117193	252.70750158899	253.4934472181894	253.96987301837814
3.5100000000000016	251.60839139754134	250.40459568538066	250.61704859985815	251.41507522959884	251.89748255976474
3.520000000000002	249.54645205785252	248.47799345395342	248.55195563363537	249.36228234095327	249.84897191541424
3.530000000000002	247.5117537370484	246.57832529118267	246.5115588530874	247.33423068338277	247.8238494867843
3.540000000000002	245.50378615397935	244.70442881700626	244.4952481838454	245.3301524286363	245.821670684212
3.5500000000000016	243.52205167461148	242.85524668913695	242.50246610179474	243.3493502730061	243.84203603522926
3.560000000000002	241.56606491557307	241.02982005222216	240.53270591220505	241.3911969304515	241.88458896987595
3.570000000000002	239.6353523628901	239.2272814620864	238.58550958436805	239.45513371596078	239.9490133062318
3.580000000000002	237.72945200521738	237.44684746848276	236.66046522073668	237.540668310412	238.03503047981704
3.5900000000000016	235.84791298091253	235.68781102301048	234.75720421272263	235.64737180371478	236.14239653972143
3.600000000000002	233.99029523832982	233.9495338613715	232.87539816317633	233.77487511840835	234.2708989677554
3.610000000000002	232.1561692087484	232.2314389911728	231.01475563240365	231.92286491756767	232.42035335974393
3.620000000000002	230.34511549137702	230.53300339810323	229.17501876843212	230.09107910067743	230.5906000163855
3.6300000000000017	228.55672454990363	228.8537510652619	227.3559598776966	228.27930198891718	228.78150049174388
3.640000000000002	226.790596420082	227.19324638307182	225.55737798669242	226.48735929801262	226.99293414534893
3.650000000000002	225.04634042790286	225.55108801033617	223.779095439669	224.71511299117796	225.2247947419314
3.660000000000002	223.32357491786047	223.9269032312558	222.0209545734604	222.96245609858144	223.47698714120912
3.6700000000000017	221.6219269909124	222.32034283885795	220.28281450275068	221.2293075822354	221.7494241144531
3.680000000000002	219.9410322517122	220.73107656182836	218.564548047079	219.51560731749532	220.0420233237249
3.690000000000002	218.28053456472242	219.15878903994653	216.8660388216421	217.82131125358356	218.35470449115755
3.700000000000002	216.6400858188493	217.6031763430017	215.18717851330462	216.14638680714842	216.68738678519955
3.7100000000000017	215.01934570023204	216.06394301875108	213.5278643536246	214.49080853380516	215.03998644100025
3.720000000000002	213.41798147286758	214.54079964826803	211.88799680249392	212.85455411414594	213.4124146327216
3.730000000000002	211.8356677667325	213.0334608805611	210.26747744533517	211.23760068267686	211.80457560514705
3.740000000000002	210.27208637311594	211.54164391339987	208.66620710839018	209.63992151885816	210.21636507104662
3.7500000000000018	208.72692604686173	210.06506738396033	207.08408419103466	208.06148311409663	208.64766887487588
3.760000000000002	207.19988231524698	208.60345062985786	205.52100321193598	206.50224261940477	207.09836191967594
3.7700000000000022	205.69065729323248	207.15651328005006	203.97685356335245	204.96214567389893	205.56830735029374
3.780000000000002	204.1989595048372	205.72397513430798	202.45151846609295	203.44112460772354	204.05735598227267
3.790000000000002	202.7245037103922	204.30555629016882	200.94487411578461	201.9390970085675	202.5653459645165
3.800000000000002	201.26701073944227	202.90097747736647	199.45678901011607	200.45596463657273	201.09210265944412
3.8100000000000023	199.82620732908615	201.50996056081226	197.98712344573931	198.99161266949193	199.63743872442578
3.820000000000002	198.40182596753962	200.132229176049	196.53572917236355	197.54590925591776	198.2011543753932
3.830000000000002	196.99360474271924	198.7675094623638	195.10244919148266	196.11870535394658	196.78303781326397
3.840000000000002	195.60128719566262	197.41553086232997	193.68711768788413	194.70983482961995	195.38286579406065
3.8500000000000023	194.22462217860146	196.07602695897674	192.28956007963453	193.31911478927566	194.0004043210684
3.860000000000002	192.86336371750545	194.74873632486367	190.90959317497885	191.94634611924175	192.63540944003958
3.870000000000002	191.51727087894034	193.43340336041493	189.54702542380736	190.59131420621657	191.28762811791057
3.880000000000002	190.18610764107441	192.12977910195175	188.20165725077376	189.2537898120089	189.95679918528492
3.8900000000000023	188.86964276868173	190.8376219827844	186.87328145961052	187.9335300771969	188.64265432572554
3.900000000000002	187.56764969199713	189.5566985336871	185.5616836969599	186.6302796289343	187.34491909432165
3.910000000000002	186.2799063892794	188.28678401181702	184.26664296568418	185.34377176962207	186.06331395031773
3.920000000000002	185.00619527295495	187.02766294982175	182.9879321781097	184.07372972442647	184.7975552896889
3.9300000000000024	183.74630307920424	185.77912961905113	181.72531873932365	182.81986792719144	183.54735646409023
3.940000000000002	182.50002076087662	184.5409884034689	180.47856515369548	181.58189332607546	182.31242877631658
3.950000000000002	181.26714338360972	183.3130540822772	179.24742964466327	180.3595066916137	181.09248244032065
3.960000000000002	180.04747002504166	182.0951520215324	178.0316667831472	179.15240391244456	179.887227499515
3.9700000000000024	178.8408036770104	180.88711827638903	176.83102811719095	177.96027726410185	178.69637469562846
3.980000000000002	177.64695115062568	179.68879960696063	175.64526279597382	176.78281664058815	177.51963628117383
3.990000000000002	176.4657229841327	178.50005341193886	174.4741181854041	175.61971073714687	176.35672677367873
4.000000000000002	175.2969333534482	177.32074758513525	173.31734046874428	174.47064817698788	175.20736364641772
4.0100000000000025	174.14039998529879	176.15076030067002	172.17467522981963	173.33531857343743	174.07126795533415
4.020000000000002	172.99594407284889	174.98997973333965	171.04586801452206	172.21341352424588	172.94816490017354
4.030000000000002	171.86339019376462	173.83830372084594	169.93066486790025	171.10462753195364	171.83778432012386
4.040000000000003	170.7425662305992	172.69563937506558	168.82881284462312	170.0086588483755	170.73986112493063
4.0500000000000025	169.63330329344433	171.56190264937317	167.7400604913574	168.92521024147217	169.65413566345126
4.060000000000002	168.53543564476126	170.4370178693249	166.66415829807715	167.8539896836743	168.58035403065705
4.070000000000002	167.4488006263235	169.32091723363322	165.60085911875308	166.79471096256063	167.51826831684662
4.080000000000002	166.37323858819798	168.2135402923103	164.5499185596279	165.74709421336485	166.46763680167365
4.0900000000000025	165.30859281970154	167.1148334084976	163.51109533541765	164.7108663778227	165.4282240969132
4.100000000000002	164.25470948226453	166.02474921017608	162.4841515925836	163.6857615887774	164.39980124106592
4.110000000000002	163.21143754414157	164.94324603757966	161.4688531994007	162.67152148571768	163.382145749169
4.120000000000003	162.17862871690875	163.87028739156423	160.46497000537414	161.66789546351404	162.3750416240696
4.130000000000003	161.15613739369113	162.8058413879013	159.47227606774157	160.67464085824676	161.37827933018522
4.140000000000002	160.1438205890625	161.74988022184377	158.49054984752902	159.6915230741905	160.39165573542735
4.150000000000002	159.14153788056657	160.7023796468203	157.51957437598142	158.7183156561353	159.4149740251159
4.160000000000002	158.1491513518081	159.66331847067764	156.55913739190152	157.75480031089054	158.44804359096273
4.170000000000003	157.16652553706106	158.63267807233095	155.6090314516197	156.8007668829322	157.4906798993728
4.180000000000002	156.19352736735232	157.61044194129926	154.66905401243565	155.85601328792268	156.54270434192776
4.190000000000002	155.23002611796608	156.5965952420009	153.7390074916369	154.92034540868102	155.60394407203697
4.200000000000003	154.27589335733813	155.59112440433998	152.81869930180662	153.9935769577737	154.67423183002848
4.210000000000003	153.3310028972795	154.59401674170527	151.90794186409906	153.07552931070452	153.75340575945742
4.220000000000002	152.39523074450412	153.60526009705885	151.00655260211116	152.16603131370474	152.841309218562
4.230000000000002	151.46845505341219	152.6248425174479	150.11435391556802	151.26491906987025	151.93779058641064
4.240000000000002	150.55055608009397	151.65275195706081	149.2311731382843	150.37203570724213	151.04270306916212
4.250000000000003	149.6414161375151	150.68897600838545	148.3568424797152	149.48723113211383	150.15590450544053
4.2600000000000025	148.74091955184983	149.73350166116307	147.49119895268825	148.61036177073157	149.27725717397274
4.270000000000002	147.8489526199269	148.7863150882047	146.6340842885315	147.74129030245285	148.40662760424996
4.280000000000003	146.96540356775213	147.8474014572134	145.78534484145598	146.8798853868085	147.5438863918417
4.290000000000003	146.0901625100825	146.9167447675259	144.9448314829564	146.02602138711654	146.68890801863486
4.3000000000000025	145.22312141101216	145.9943277103778	144.11239948827955	145.1795780930901	145.8415706794245
4.310000000000002	144.364174045546	145.08013155170542	143.28790841584765	144.3404404433762	145.00175611514902
4.320000000000002	143.51321596213182	144.17413603549923	142.47122198121826	143.508498251858	144.16934945314793
4.330000000000003	142.6701444461193	143.27631930679075	141.66220792645788	142.68364593709524	143.34423905512
4.3400000000000025	141.8348584841231	142.38665785240167	140.86073788639467	141.8657822577516	142.52631637242834
